onset,duration,weight,trial_type
3.09,3.50,1,cue-first
8.19,0.98,1,task-first
17.26,3.50,1,cue-easy_hard
22.34,3.51,1,task-easy_hard
31.39,3.50,1,cue-hard_hard
36.48,4.35,1,task-hard_hard
45.54,3.50,1,cue-hard_hard
50.63,3.76,1,error
59.68,3.50,1,cue-hard_easy
64.76,3.13,1,task-hard_easy
73.81,3.50,1,cue-easy_hard
78.89,2.32,1,task-easy_hard
87.96,3.50,1,cue-hard_hard
93.04,4.60,1,error
102.11,3.50,1,cue-hard_hard
107.19,4.06,1,error
116.26,3.50,1,cue-hard_easy
121.34,2.46,1,task-hard_easy
130.39,3.50,1,cue-easy_hard
135.46,3.83,1,task-easy_hard
144.53,3.50,1,cue-hard_easy
149.61,4.46,1,task-hard_easy
158.66,3.50,1,cue-easy_easy
163.73,2.29,1,task-easy_easy
172.78,3.50,1,cue-easy_hard
177.85,4.33,1,task-easy_hard
186.91,3.50,1,cue-hard_easy
192.00,2.06,1,task-hard_easy
201.06,3.50,1,cue-easy_easy
206.13,3.25,1,task-easy_easy
215.20,3.50,1,cue-easy_easy
220.28,3.18,1,task-easy_easy
229.35,3.50,1,cue-easy_hard
234.43,3.20,1,task-easy_hard
243.50,3.50,1,cue-hard_hard
248.58,5.19,1,task-hard_hard
257.65,3.50,1,cue-hard_easy
262.73,1.72,1,task-hard_easy
271.80,3.50,1,cue-easy_hard
276.88,3.49,1,task-easy_hard
285.96,3.50,1,cue-hard_hard
291.05,4.16,1,task-hard_hard
300.12,3.50,1,cue-hard_easy
305.20,1.51,1,task-hard_easy
314.27,3.50,1,cue-easy_easy
319.35,1.55,1,task-easy_easy
328.43,3.50,1,cue-easy_hard
333.52,5.53,1,task-easy_hard
342.58,3.50,1,cue-hard_easy
347.67,0.96,1,task-hard_easy
356.73,3.50,1,cue-easy_easy
361.83,2.16,1,task-easy_easy
370.90,3.50,1,cue-easy_easy
375.98,1.18,1,task-easy_easy
385.05,3.50,1,cue-easy_hard
390.13,3.05,1,task-easy_hard
399.20,3.50,1,cue-hard_easy
404.30,0.85,1,task-hard_easy
413.38,3.50,1,cue-easy_hard
418.48,4.24,1,error
427.57,3.50,1,cue-hard_hard
432.65,3.32,1,task-hard_hard
441.73,3.50,1,cue-hard_hard
446.82,4.10,1,task-hard_hard
455.89,3.50,1,cue-hard_hard
460.99,4.53,1,task-hard_hard
470.07,3.50,1,cue-hard_easy
475.17,1.52,1,task-hard_easy
484.25,3.50,1,cue-easy_easy
489.34,1.18,1,task-easy_easy
498.40,3.50,1,cue-easy_easy
503.49,3.25,1,task-easy_easy
512.55,3.50,1,cue-easy_easy
517.64,0.96,1,task-easy_easy
