onset,duration,weight,trial_type
3.09,3.50,1,cue-hard
8.17,2.41,1,level4
17.24,3.50,1,cue-easy
22.31,0.95,1,level1
31.38,3.50,1,cue-hard
36.46,3.28,1,level4
45.51,3.50,1,cue-hard
50.59,3.14,1,level5
59.66,3.50,1,cue-hard
64.74,2.78,1,level5
73.81,3.50,1,cue-easy
78.89,3.03,1,level3
87.96,3.50,1,cue-hard
93.03,5.36,1,level5
102.09,3.50,1,cue-hard
107.18,4.20,1,error
116.24,3.50,1,cue-easy
121.31,3.38,1,level3
130.36,3.50,1,cue-hard
135.44,2.88,1,level4
144.49,3.50,1,cue-hard
149.58,3.16,1,level4
158.64,3.50,1,cue-easy
163.73,2.46,1,level2
172.80,3.50,1,cue-hard
177.88,3.61,1,level6
186.95,3.50,1,cue-easy
192.01,1.00,1,level1
201.08,3.50,1,cue-easy
206.16,1.93,1,level2
215.23,3.50,1,cue-easy
220.31,4.02,1,level3
229.38,3.50,1,cue-easy
234.45,1.91,1,level3
243.51,3.50,1,cue-easy
248.60,1.08,1,level1
257.66,3.50,1,cue-hard
262.75,4.77,1,level5
271.81,3.50,1,cue-hard
276.91,2.64,1,level4
285.98,3.50,1,cue-easy
291.06,3.22,1,level3
300.15,3.50,1,cue-easy
305.23,2.19,1,error
314.30,3.50,1,cue-hard
319.40,2.50,1,level4
328.47,3.50,1,cue-hard
333.55,4.05,1,level6
342.63,3.50,1,cue-hard
347.72,5.26,1,level5
356.78,3.50,1,cue-easy
361.87,0.92,1,level1
370.95,3.50,1,cue-hard
376.03,5.66,1,level6
385.10,3.50,1,cue-hard
390.18,6.00,1,error
399.27,3.50,1,cue-easy
404.37,1.60,1,level2
413.43,3.50,1,cue-hard
418.53,3.23,1,error
427.60,3.50,1,cue-easy
432.70,2.77,1,level2
441.78,3.50,1,cue-easy
446.87,2.99,1,level2
455.95,3.50,1,cue-easy
461.03,1.41,1,level1
470.12,3.50,1,cue-easy
475.22,2.02,1,level1
484.30,3.50,1,cue-easy
489.39,4.13,1,level3
498.47,3.50,1,cue-hard
503.55,4.14,1,error
512.64,3.50,1,cue-hard
517.72,3.35,1,level4
