onset,duration,weight,trial_type
3.10,3.50,1,cue-first
8.22,1.02,1,task-first
17.29,3.50,1,cue-easy_hard
22.37,3.14,1,error
31.42,3.50,1,cue-hard_hard
36.49,5.53,1,task-hard_hard
45.54,3.50,1,cue-hard_easy
50.60,2.62,1,task-hard_easy
59.67,3.50,1,cue-easy_hard
64.74,5.81,1,task-easy_hard
73.80,3.50,1,cue-hard_easy
78.87,2.90,1,task-hard_easy
87.94,3.50,1,cue-easy_easy
93.02,2.49,1,task-easy_easy
102.07,3.50,1,cue-easy_easy
107.14,0.99,1,task-easy_easy
116.19,3.50,1,cue-easy_hard
121.25,6.00,1,error
130.32,3.50,1,cue-hard_easy
135.40,1.68,1,task-hard_easy
144.45,3.50,1,cue-easy_easy
149.52,2.79,1,task-easy_easy
158.59,3.50,1,cue-easy_hard
163.66,3.52,1,task-easy_hard
172.72,3.50,1,cue-hard_easy
177.81,1.83,1,task-hard_easy
186.86,3.50,1,cue-easy_easy
191.94,2.72,1,task-easy_easy
201.01,3.50,1,cue-easy_easy
206.09,1.65,1,task-easy_easy
215.14,3.50,1,cue-easy_easy
220.21,1.23,1,task-easy_easy
229.26,3.50,1,cue-easy_easy
234.34,2.17,1,task-easy_easy
243.41,3.50,1,cue-easy_hard
248.47,4.06,1,task-easy_hard
257.52,3.50,1,cue-hard_hard
262.59,1.93,1,task-hard_hard
271.66,3.50,1,cue-hard_easy
276.76,2.35,1,error
285.84,3.50,1,cue-easy_easy
290.93,1.27,1,task-easy_easy
299.99,3.50,1,cue-easy_hard
305.08,2.39,1,task-easy_hard
314.14,3.50,1,cue-hard_hard
319.23,3.94,1,task-hard_hard
328.29,3.50,1,cue-hard_easy
333.38,2.91,1,task-hard_easy
342.44,3.50,1,cue-easy_easy
347.53,2.99,1,task-easy_easy
356.61,3.50,1,cue-easy_hard
361.69,3.25,1,task-easy_hard
370.78,3.50,1,cue-hard_easy
375.86,3.39,1,task-hard_easy
384.93,3.50,1,cue-easy_hard
390.01,2.06,1,task-easy_hard
399.08,3.50,1,cue-hard_easy
404.18,1.09,1,error
413.24,3.50,1,cue-easy_hard
418.34,3.50,1,task-easy_hard
427.41,3.50,1,cue-hard_hard
432.50,4.06,1,task-hard_hard
441.56,3.50,1,cue-hard_hard
446.65,4.63,1,task-hard_hard
455.71,3.50,1,cue-hard_hard
460.80,5.61,1,task-hard_hard
469.86,3.50,1,cue-hard_hard
474.96,6.00,1,error
484.05,3.50,1,cue-hard_hard
489.13,6.00,1,error
498.21,3.50,1,cue-hard_hard
503.30,3.65,1,task-hard_hard
512.38,3.50,1,cue-hard_easy
517.46,1.87,1,task-hard_easy
