onset,duration,weight,trial_type
3.10,3.50,1,cue-easy
8.22,1.02,1,level1
17.29,3.50,1,cue-hard
22.37,3.14,1,error
31.42,3.50,1,cue-hard
36.49,5.53,1,level5
45.54,3.50,1,cue-easy
50.60,2.62,1,level2
59.67,3.50,1,cue-hard
64.74,5.81,1,level6
73.80,3.50,1,cue-easy
78.87,2.90,1,level3
87.94,3.50,1,cue-easy
93.02,2.49,1,level2
102.07,3.50,1,cue-easy
107.14,0.99,1,level1
116.19,3.50,1,cue-hard
121.25,6.00,1,error
130.32,3.50,1,cue-easy
135.40,1.68,1,level1
144.45,3.50,1,cue-easy
149.52,2.79,1,level3
158.59,3.50,1,cue-hard
163.66,3.52,1,level6
172.72,3.50,1,cue-easy
177.81,1.83,1,level2
186.86,3.50,1,cue-easy
191.94,2.72,1,level3
201.01,3.50,1,cue-easy
206.09,1.65,1,level1
215.14,3.50,1,cue-easy
220.21,1.23,1,level1
229.26,3.50,1,cue-easy
234.34,2.17,1,level2
243.41,3.50,1,cue-hard
248.47,4.06,1,level5
257.52,3.50,1,cue-hard
262.59,1.93,1,level4
271.66,3.50,1,cue-easy
276.76,2.35,1,error
285.84,3.50,1,cue-easy
290.93,1.27,1,level2
299.99,3.50,1,cue-hard
305.08,2.39,1,level4
314.14,3.50,1,cue-hard
319.23,3.94,1,level4
328.29,3.50,1,cue-easy
333.38,2.91,1,level3
342.44,3.50,1,cue-easy
347.53,2.99,1,level3
356.61,3.50,1,cue-hard
361.69,3.25,1,level5
370.78,3.50,1,cue-easy
375.86,3.39,1,level3
384.93,3.50,1,cue-hard
390.01,2.06,1,level4
399.08,3.50,1,cue-easy
404.18,1.09,1,error
413.24,3.50,1,cue-hard
418.34,3.50,1,level4
427.41,3.50,1,cue-hard
432.50,4.06,1,level5
441.56,3.50,1,cue-hard
446.65,4.63,1,level5
455.71,3.50,1,cue-hard
460.80,5.61,1,level6
469.86,3.50,1,cue-hard
474.96,6.00,1,error
484.05,3.50,1,cue-hard
489.13,6.00,1,error
498.21,3.50,1,cue-hard
503.30,3.65,1,level6
512.38,3.50,1,cue-easy
517.46,1.87,1,level1
