onset,duration,weight,trial_type
3.09,3.50,1,cue-first
8.19,0.91,1,task-first
17.26,3.50,1,cue-easy_hard
22.34,2.13,1,task-easy_hard
31.39,3.50,1,cue-hard_hard
36.46,2.87,1,task-hard_hard
45.51,3.50,1,cue-hard_easy
50.57,1.71,1,task-hard_easy
59.62,3.50,1,cue-easy_hard
64.69,4.79,1,task-easy_hard
73.76,3.50,1,cue-hard_hard
78.84,2.17,1,task-hard_hard
87.91,3.50,1,cue-hard_hard
92.99,3.37,1,task-hard_hard
102.06,3.50,1,cue-hard_hard
107.12,4.36,1,task-hard_hard
116.17,3.50,1,cue-hard_easy
121.24,2.13,1,task-hard_easy
130.29,3.50,1,cue-easy_hard
135.38,3.22,1,task-easy_hard
144.43,3.50,1,cue-hard_easy
149.49,2.85,1,task-hard_easy
158.54,3.50,1,cue-easy_hard
163.61,2.89,1,task-easy_hard
172.68,3.50,1,cue-hard_hard
177.74,2.49,1,task-hard_hard
186.81,3.50,1,cue-hard_easy
191.88,0.99,1,task-hard_easy
200.93,3.50,1,cue-easy_easy
205.99,2.95,1,task-easy_easy
215.06,3.50,1,cue-easy_easy
220.13,3.67,1,task-easy_easy
229.19,3.50,1,cue-easy_easy
234.26,2.38,1,task-easy_easy
243.33,3.50,1,cue-easy_hard
248.39,1.93,1,task-easy_hard
257.44,3.50,1,cue-hard_easy
262.53,0.93,1,task-hard_easy
271.58,3.50,1,cue-easy_hard
276.65,2.91,1,task-easy_hard
285.71,3.50,1,cue-hard_hard
290.80,3.12,1,error
299.86,3.50,1,cue-hard_easy
304.95,2.78,1,task-hard_easy
314.01,3.50,1,cue-easy_easy
319.10,1.51,1,task-easy_easy
328.16,3.50,1,cue-easy_easy
333.25,2.23,1,task-easy_easy
342.30,3.50,1,cue-easy_hard
347.38,3.28,1,task-easy_hard
356.45,3.50,1,cue-hard_easy
361.53,2.84,1,task-hard_easy
370.60,3.50,1,cue-easy_easy
375.68,1.90,1,task-easy_easy
384.75,3.50,1,cue-easy_easy
389.83,1.66,1,task-easy_easy
398.90,3.50,1,cue-easy_hard
403.98,3.02,1,task-easy_hard
413.07,3.50,1,cue-hard_easy
418.15,0.96,1,task-hard_easy
427.22,3.50,1,cue-easy_hard
432.30,3.98,1,task-easy_hard
441.35,3.50,1,cue-hard_hard
446.43,5.04,1,task-hard_hard
455.50,3.50,1,cue-hard_hard
460.58,4.35,1,task-hard_hard
469.65,3.50,1,cue-hard_hard
474.73,2.41,1,task-hard_hard
483.80,3.50,1,cue-hard_easy
488.88,4.09,1,task-hard_easy
497.95,3.50,1,cue-easy_easy
503.03,0.92,1,task-easy_easy
512.10,3.50,1,cue-easy_easy
517.18,0.85,1,task-easy_easy
