onset,duration,weight,trial_type
3.09,3.50,1,cue-first
8.21,1.28,1,task-first
17.27,3.50,1,cue-easy_hard
22.36,2.98,1,task-easy_hard
31.41,3.50,1,cue-hard_easy
36.47,3.41,1,task-hard_easy
45.52,3.50,1,cue-easy_easy
50.61,3.74,1,error
59.67,3.50,1,cue-easy_hard
64.74,4.26,1,task-easy_hard
73.79,3.50,1,cue-hard_hard
78.87,3.75,1,task-hard_hard
87.94,3.50,1,cue-hard_easy
93.01,1.69,1,task-hard_easy
102.06,3.50,1,cue-easy_easy
107.14,3.21,1,task-easy_easy
116.19,3.50,1,cue-easy_easy
121.26,1.09,1,task-easy_easy
130.31,3.50,1,cue-easy_hard
135.38,4.20,1,task-easy_hard
144.43,3.50,1,cue-hard_hard
149.49,2.04,1,task-hard_hard
158.54,3.50,1,cue-hard_hard
163.63,6.00,1,error
172.69,3.50,1,cue-hard_hard
177.76,2.73,1,task-hard_hard
186.81,3.50,1,cue-hard_hard
191.88,4.03,1,error
200.93,3.50,1,cue-hard_hard
205.99,4.43,1,task-hard_hard
215.04,3.50,1,cue-hard_easy
220.11,1.06,1,task-hard_easy
229.16,3.50,1,cue-easy_easy
234.24,1.40,1,task-easy_easy
243.29,3.50,1,cue-easy_easy
248.38,2.68,1,task-easy_easy
257.45,3.50,1,cue-easy_hard
262.51,2.99,1,task-easy_hard
271.56,3.50,1,cue-hard_easy
276.63,2.79,1,task-hard_easy
285.70,3.50,1,cue-easy_hard
290.78,2.58,1,task-easy_hard
299.85,3.50,1,cue-hard_easy
304.93,1.62,1,task-hard_easy
314.00,3.50,1,cue-easy_easy
319.08,0.84,1,task-easy_easy
328.15,3.50,1,cue-easy_hard
333.23,3.56,1,task-easy_hard
342.30,3.50,1,cue-hard_easy
347.38,2.67,1,task-hard_easy
356.45,3.50,1,cue-easy_easy
361.53,2.19,1,task-easy_easy
370.60,3.50,1,cue-easy_easy
375.68,4.49,1,error
384.75,3.50,1,cue-easy_hard
389.83,6.00,1,error
398.92,3.50,1,cue-hard_hard
404.00,4.16,1,task-hard_hard
413.05,3.50,1,cue-hard_hard
418.13,4.39,1,task-hard_hard
427.20,3.50,1,cue-hard_easy
432.28,1.65,1,task-hard_easy
441.35,3.50,1,cue-easy_hard
446.43,2.68,1,task-easy_hard
455.50,3.50,1,cue-hard_hard
460.58,1.88,1,task-hard_hard
469.65,3.50,1,cue-hard_easy
474.73,0.98,1,task-hard_easy
483.80,3.50,1,cue-easy_easy
488.88,1.64,1,task-easy_easy
497.95,3.50,1,cue-easy_hard
503.03,5.37,1,task-easy_hard
512.10,3.50,1,cue-hard_easy
517.18,0.84,1,task-hard_easy
