onset,duration,weight,trial_type
3.09,3.50,1,cue-first
8.21,1.18,1,task-first
17.27,3.50,1,cue-easy_easy
22.36,0.79,1,task-easy_easy
31.43,3.50,1,cue-easy_easy
36.51,1.08,1,task-easy_easy
45.58,3.50,1,cue-easy_hard
50.66,4.18,1,task-easy_hard
59.73,3.50,1,cue-hard_hard
64.81,1.33,1,task-hard_hard
73.88,3.50,1,cue-hard_hard
78.96,3.43,1,error
88.03,3.50,1,cue-hard_hard
93.09,2.73,1,task-hard_hard
102.16,3.50,1,cue-hard_hard
107.24,3.03,1,error
116.31,3.50,1,cue-hard_hard
121.39,2.12,1,task-hard_hard
130.46,3.50,1,cue-hard_hard
135.54,3.91,1,task-hard_hard
144.61,3.50,1,cue-hard_hard
149.68,3.14,1,error
158.74,3.50,1,cue-hard_easy
163.83,1.64,1,task-hard_easy
172.90,3.50,1,cue-easy_easy
177.96,3.27,1,task-easy_easy
187.03,3.50,1,cue-easy_hard
192.11,2.63,1,task-easy_hard
201.18,3.50,1,cue-hard_hard
206.26,3.00,1,error
215.33,3.50,1,cue-hard_easy
220.41,1.65,1,task-hard_easy
229.48,3.50,1,cue-easy_easy
234.56,2.56,1,task-easy_easy
243.63,3.50,1,cue-easy_hard
248.71,3.19,1,error
257.78,3.50,1,cue-hard_easy
262.86,2.28,1,task-hard_easy
271.93,3.50,1,cue-easy_easy
277.01,2.68,1,error
286.10,3.50,1,cue-easy_hard
291.18,3.34,1,error
300.26,3.50,1,cue-hard_easy
305.35,0.82,1,task-hard_easy
314.42,3.50,1,cue-easy_hard
319.50,2.14,1,task-easy_hard
328.58,3.50,1,cue-hard_easy
333.68,3.33,1,task-hard_easy
342.75,3.50,1,cue-easy_easy
347.85,0.84,1,task-easy_easy
356.92,3.50,1,cue-easy_easy
362.02,0.72,1,task-easy_easy
371.10,3.50,1,cue-easy_easy
376.18,2.48,1,task-easy_easy
385.25,3.50,1,cue-easy_hard
390.35,3.45,1,task-easy_hard
399.42,3.50,1,cue-hard_hard
404.50,3.19,1,task-hard_hard
413.57,3.50,1,cue-hard_easy
418.67,0.84,1,task-hard_easy
427.73,3.50,1,cue-easy_hard
432.83,4.32,1,error
441.92,3.50,1,cue-hard_easy
447.00,1.52,1,task-hard_easy
456.07,3.50,1,cue-easy_hard
461.17,2.34,1,task-easy_hard
470.25,3.50,1,cue-hard_easy
475.34,0.77,1,task-hard_easy
484.42,3.50,1,cue-easy_hard
489.52,3.09,1,error
498.59,3.50,1,cue-hard_easy
503.67,2.29,1,task-hard_easy
512.74,3.50,1,cue-easy_easy
517.84,1.47,1,task-easy_easy
