onset,duration,weight,trial_type
3.09,3.50,1,cue-easy
8.17,4.61,1,level3
17.24,3.50,1,cue-hard
22.32,4.18,1,error
31.37,3.50,1,cue-hard
36.46,4.66,1,error
45.51,3.50,1,cue-easy
50.59,2.41,1,level2
59.64,3.50,1,cue-hard
64.71,4.50,1,level6
73.76,3.50,1,cue-hard
78.84,1.92,1,level4
87.91,3.50,1,cue-hard
92.98,2.84,1,level4
102.04,3.50,1,cue-easy
107.13,3.36,1,level3
116.18,3.50,1,cue-hard
121.24,4.36,1,level6
130.31,3.50,1,cue-hard
135.39,3.87,1,level5
144.46,3.50,1,cue-hard
149.53,4.23,1,error
158.59,3.50,1,cue-easy
163.68,2.16,1,level2
172.74,3.50,1,cue-easy
177.83,1.16,1,level2
186.90,3.50,1,cue-easy
191.96,0.82,1,level1
201.03,3.50,1,cue-hard
206.11,3.23,1,level6
215.18,3.50,1,cue-hard
220.25,3.35,1,level6
229.31,3.50,1,cue-easy
234.40,1.83,1,level3
243.46,3.50,1,cue-easy
248.53,1.49,1,level2
257.58,3.50,1,cue-easy
262.66,2.80,1,level3
271.73,3.50,1,cue-easy
276.83,2.08,1,level3
285.90,3.50,1,cue-hard
290.98,2.06,1,level4
300.05,3.50,1,cue-easy
305.13,0.90,1,level1
314.20,3.50,1,cue-easy
319.30,1.00,1,level1
328.38,3.50,1,cue-hard
333.47,3.12,1,level5
342.55,3.50,1,cue-easy
347.63,1.81,1,level2
356.70,3.50,1,cue-hard
361.78,1.16,1,level4
370.85,3.50,1,cue-hard
375.93,4.69,1,level6
385.00,3.50,1,cue-easy
390.10,0.69,1,level1
399.17,3.50,1,cue-easy
404.25,1.10,1,level2
413.32,3.50,1,cue-hard
418.42,5.75,1,level5
427.50,3.50,1,cue-hard
432.58,2.09,1,level5
441.67,3.50,1,cue-easy
446.75,1.20,1,level1
455.83,3.50,1,cue-hard
460.92,1.88,1,level4
469.99,3.50,1,cue-hard
475.07,3.68,1,level5
484.14,3.50,1,cue-easy
489.24,3.12,1,level3
498.32,3.50,1,cue-easy
503.40,0.74,1,level1
512.49,3.50,1,cue-easy
517.59,2.68,1,level3
