onset,duration,weight,trial_type
3.09,3.50,1,cue-hard
8.19,3.01,1,level5
17.24,3.50,1,cue-hard
22.33,3.56,1,level6
31.38,3.50,1,cue-hard
36.46,2.85,1,level4
45.53,3.50,1,cue-easy
50.61,4.17,1,level3
59.68,3.50,1,cue-easy
64.76,3.83,1,level3
73.81,3.50,1,cue-easy
78.89,1.26,1,level2
87.94,3.50,1,cue-easy
93.01,1.76,1,level1
102.06,3.50,1,cue-easy
107.14,2.21,1,level1
116.19,3.50,1,cue-easy
121.28,2.31,1,level3
130.33,3.50,1,cue-hard
135.41,4.32,1,level6
144.48,3.50,1,cue-easy
149.56,2.31,1,level2
158.63,3.50,1,cue-easy
163.71,3.65,1,level2
172.78,3.50,1,cue-hard
177.85,4.53,1,error
186.91,3.50,1,cue-hard
192.00,4.93,1,level6
201.05,3.50,1,cue-easy
206.13,1.27,1,level1
215.20,3.50,1,cue-hard
220.28,5.78,1,error
229.35,3.50,1,cue-easy
234.43,4.34,1,error
243.50,3.50,1,cue-hard
248.58,5.61,1,level5
257.65,3.50,1,cue-hard
262.71,2.47,1,level4
271.80,3.50,1,cue-easy
276.90,1.23,1,level2
285.96,3.50,1,cue-hard
291.05,2.83,1,level4
300.13,3.50,1,cue-hard
305.22,3.46,1,level4
314.28,3.50,1,cue-easy
319.38,0.83,1,level1
328.47,3.50,1,cue-hard
333.55,3.18,1,level4
342.63,3.50,1,cue-hard
347.72,5.19,1,level5
356.80,3.50,1,cue-easy
361.88,2.18,1,level3
370.97,3.50,1,cue-hard
376.05,2.23,1,level4
385.13,3.50,1,cue-hard
390.22,4.92,1,error
399.30,3.50,1,cue-hard
404.38,4.30,1,error
413.47,3.50,1,cue-easy
418.57,0.80,1,level1
427.65,3.50,1,cue-hard
432.73,5.71,1,error
441.82,3.50,1,cue-easy
446.92,1.82,1,level2
456.00,3.50,1,cue-easy
461.10,4.27,1,level3
470.19,3.50,1,cue-easy
475.27,1.25,1,level1
484.35,3.50,1,cue-easy
489.44,2.09,1,level2
498.50,3.50,1,cue-hard
503.60,5.98,1,error
512.67,3.50,1,cue-hard
517.75,4.80,1,error
