onset,duration,weight,trial_type
3.11,3.50,1,cue-easy
8.21,3.73,1,level3
17.27,3.50,1,cue-hard
22.37,4.30,1,level6
31.44,3.50,1,cue-easy
36.53,3.07,1,level3
45.59,3.50,1,cue-easy
50.68,0.84,1,level1
59.74,3.50,1,cue-hard
64.83,4.92,1,error
73.89,3.50,1,cue-easy
78.98,0.94,1,level1
88.04,3.50,1,cue-easy
93.13,0.85,1,level1
102.19,3.50,1,cue-easy
107.26,1.72,1,level3
116.33,3.50,1,cue-easy
121.39,5.22,1,error
130.46,3.50,1,cue-hard
135.54,3.10,1,level4
144.61,3.50,1,cue-hard
149.68,3.32,1,level5
158.74,3.50,1,cue-hard
163.83,4.85,1,error
172.90,3.50,1,cue-hard
177.98,4.05,1,level6
187.05,3.50,1,cue-hard
192.13,4.09,1,level4
201.20,3.50,1,cue-hard
206.28,3.39,1,level4
215.35,3.50,1,cue-hard
220.43,4.98,1,level6
229.50,3.50,1,cue-easy
234.56,1.85,1,level1
243.63,3.50,1,cue-hard
248.70,6.00,1,error
257.76,3.50,1,cue-easy
262.85,2.11,1,level2
271.93,3.50,1,cue-easy
277.01,0.98,1,level1
286.08,3.50,1,cue-hard
291.16,2.68,1,level4
300.23,3.50,1,cue-easy
305.33,4.76,1,level3
314.40,3.50,1,cue-hard
319.50,4.41,1,level5
328.57,3.50,1,cue-easy
333.65,2.44,1,level3
342.72,3.50,1,cue-easy
347.82,3.55,1,level2
356.88,3.50,1,cue-hard
361.97,4.33,1,level6
371.05,3.50,1,cue-hard
376.15,3.82,1,level5
385.23,3.50,1,cue-easy
390.33,2.17,1,level2
399.40,3.50,1,cue-easy
404.50,2.11,1,level2
413.57,3.50,1,cue-hard
418.65,4.20,1,level5
427.72,3.50,1,cue-hard
432.80,3.42,1,level5
441.88,3.50,1,cue-hard
446.97,2.55,1,level4
456.04,3.50,1,cue-easy
461.12,0.95,1,level1
470.20,3.50,1,cue-easy
475.29,1.29,1,level2
484.35,3.50,1,cue-hard
489.44,2.57,1,level4
498.50,3.50,1,cue-easy
503.59,2.74,1,level2
512.65,3.50,1,cue-easy
517.74,3.28,1,level3
