onset,duration,weight,trial_type
3.09,3.50,1,cue-easy
8.19,1.80,1,level1
17.26,3.50,1,cue-hard
22.34,5.74,1,level6
31.41,3.50,1,cue-easy
36.48,1.18,1,level2
45.54,3.50,1,cue-easy
50.61,3.92,1,level3
59.68,3.50,1,cue-hard
64.76,3.47,1,level5
73.83,3.50,1,cue-easy
78.91,1.03,1,level2
87.96,3.50,1,cue-easy
93.04,1.50,1,level1
102.11,3.50,1,cue-easy
107.19,1.01,1,level1
116.24,3.50,1,cue-hard
121.33,6.00,1,error
130.39,3.50,1,cue-hard
135.48,1.61,1,level4
144.54,3.50,1,cue-hard
149.63,4.78,1,level6
158.69,3.50,1,cue-hard
163.76,4.60,1,error
172.81,3.50,1,cue-hard
177.90,3.04,1,level6
186.96,3.50,1,cue-hard
192.05,4.17,1,level4
201.11,3.50,1,cue-hard
206.20,5.63,1,error
215.26,3.50,1,cue-hard
220.35,4.93,1,error
229.41,3.50,1,cue-easy
234.50,0.88,1,level1
243.56,3.50,1,cue-easy
248.63,1.80,1,level2
257.70,3.50,1,cue-hard
262.76,2.51,1,level4
271.83,3.50,1,cue-easy
276.93,2.72,1,level2
286.00,3.50,1,cue-hard
291.08,6.00,1,error
300.16,3.50,1,cue-hard
305.25,4.09,1,level6
314.32,3.50,1,cue-easy
319.40,0.85,1,level1
328.47,3.50,1,cue-easy
333.55,4.06,1,level3
342.62,3.50,1,cue-easy
347.70,2.98,1,level2
356.78,3.50,1,cue-easy
361.87,2.67,1,level2
370.95,3.50,1,cue-hard
376.05,5.01,1,level5
385.12,3.50,1,cue-easy
390.20,3.21,1,level3
399.27,3.50,1,cue-hard
404.37,6.00,1,error
413.45,3.50,1,cue-easy
418.53,3.43,1,level3
427.60,3.50,1,cue-easy
432.68,2.92,1,level3
441.77,3.50,1,cue-hard
446.87,3.34,1,level4
455.94,3.50,1,cue-hard
461.02,3.46,1,level4
470.09,3.50,1,cue-easy
475.19,1.96,1,level1
484.27,3.50,1,cue-hard
489.37,4.79,1,level4
498.44,3.50,1,cue-easy
503.52,1.73,1,level3
512.60,3.50,1,cue-easy
517.69,1.01,1,level1
