onset,duration,weight,trial_type
3.10,3.50,1,cue-easy
8.20,2.40,1,level2
17.27,3.50,1,cue-easy
22.35,0.82,1,level1
31.42,3.50,1,cue-hard
36.50,4.86,1,level6
45.56,3.50,1,cue-easy
50.64,0.90,1,level1
59.71,3.50,1,cue-easy
64.77,2.87,1,level3
73.84,3.50,1,cue-easy
78.92,2.13,1,level2
87.97,3.50,1,cue-easy
93.04,2.01,1,level3
102.09,3.50,1,cue-easy
107.16,0.71,1,level1
116.21,3.50,1,cue-hard
121.27,4.28,1,error
130.32,3.50,1,cue-hard
135.39,3.55,1,level6
144.44,3.50,1,cue-hard
149.51,3.70,1,level6
158.57,3.50,1,cue-hard
163.64,2.85,1,level5
172.69,3.50,1,cue-hard
177.76,6.00,1,error
186.83,3.50,1,cue-easy
191.89,3.00,1,level2
200.96,3.50,1,cue-easy
206.04,2.99,1,level2
215.09,3.50,1,cue-hard
220.16,4.67,1,error
229.23,3.50,1,cue-easy
234.29,2.75,1,level3
243.36,3.50,1,cue-hard
248.43,2.79,1,error
257.48,3.50,1,cue-easy
262.54,1.89,1,level2
271.59,3.50,1,cue-hard
276.68,4.96,1,level5
285.74,3.50,1,cue-easy
290.83,3.29,1,level3
299.89,3.50,1,cue-hard
304.98,3.05,1,level4
314.03,3.50,1,cue-hard
319.11,5.88,1,error
328.18,3.50,1,cue-hard
333.26,2.87,1,level4
342.33,3.50,1,cue-hard
347.41,5.35,1,level4
356.48,3.50,1,cue-easy
361.56,0.82,1,level1
370.63,3.50,1,cue-hard
375.71,3.50,1,error
384.78,3.50,1,cue-hard
389.86,4.01,1,level5
398.93,3.50,1,cue-hard
404.01,3.17,1,level5
413.08,3.50,1,cue-easy
418.18,1.02,1,level1
427.25,3.50,1,cue-easy
432.33,0.90,1,level1
441.40,3.50,1,cue-easy
446.48,1.28,1,level2
455.55,3.50,1,cue-hard
460.63,2.54,1,level4
469.70,3.50,1,cue-easy
474.78,3.43,1,level3
483.85,3.50,1,cue-easy
488.93,4.11,1,level3
498.00,3.50,1,cue-hard
503.08,3.41,1,error
512.15,3.50,1,cue-easy
517.23,1.37,1,level2
