onset,duration,weight,trial_type
3.09,3.50,1,cue-first
8.19,4.38,1,task-first
17.26,3.50,1,cue-hard_easy
22.32,1.72,1,task-hard_easy
31.39,3.50,1,cue-easy_easy
36.47,0.90,1,task-easy_easy
45.52,3.50,1,cue-easy_easy
50.61,2.13,1,task-easy_easy
59.66,3.50,1,cue-easy_hard
64.72,5.29,1,error
73.79,3.50,1,cue-hard_easy
78.86,4.18,1,task-hard_easy
87.91,3.50,1,cue-easy_easy
92.97,2.83,1,task-easy_easy
102.02,3.50,1,cue-easy_hard
107.09,4.77,1,error
116.16,3.50,1,cue-hard_easy
121.24,0.90,1,task-hard_easy
130.31,3.50,1,cue-easy_easy
135.38,2.02,1,task-easy_easy
144.43,3.50,1,cue-easy_hard
149.49,3.87,1,task-easy_hard
158.54,3.50,1,cue-hard_hard
163.61,5.45,1,error
172.66,3.50,1,cue-hard_hard
177.73,3.96,1,task-hard_hard
186.78,3.50,1,cue-hard_hard
191.84,2.84,1,task-hard_hard
200.89,3.50,1,cue-hard_easy
205.96,3.09,1,task-hard_easy
215.01,3.50,1,cue-easy_hard
220.09,4.66,1,task-easy_hard
229.14,3.50,1,cue-hard_easy
234.21,1.03,1,task-hard_easy
243.26,3.50,1,cue-easy_easy
248.33,0.94,1,task-easy_easy
257.38,3.50,1,cue-easy_hard
262.46,5.78,1,error
271.51,3.50,1,cue-hard_easy
276.58,4.47,1,task-hard_easy
285.65,3.50,1,cue-easy_hard
290.73,4.91,1,error
299.80,3.50,1,cue-hard_easy
304.88,1.10,1,task-hard_easy
313.95,3.50,1,cue-easy_easy
319.03,3.75,1,task-easy_easy
328.10,3.50,1,cue-easy_easy
333.18,2.95,1,task-easy_easy
342.23,3.50,1,cue-easy_easy
347.31,1.82,1,task-easy_easy
356.38,3.50,1,cue-easy_easy
361.46,4.13,1,task-easy_easy
370.53,3.50,1,cue-easy_hard
375.61,4.20,1,task-easy_hard
384.68,3.50,1,cue-hard_easy
389.76,1.56,1,error
398.83,3.50,1,cue-easy_hard
403.91,5.01,1,error
412.98,3.50,1,cue-hard_hard
418.07,3.15,1,task-hard_hard
427.13,3.50,1,cue-hard_hard
432.22,4.81,1,error
441.28,3.50,1,cue-hard_hard
446.38,4.93,1,task-hard_hard
455.45,3.50,1,cue-hard_hard
460.53,3.26,1,task-hard_hard
469.58,3.50,1,cue-hard_hard
474.67,4.24,1,task-hard_hard
483.73,3.50,1,cue-hard_hard
488.82,4.26,1,task-hard_hard
497.88,3.50,1,cue-hard_easy
502.97,2.52,1,task-hard_easy
512.03,3.50,1,cue-easy_hard
517.12,4.46,1,task-easy_hard
