onset,duration,weight,trial_type
3.10,3.50,1,cue-first
8.22,1.83,1,task-first
17.27,3.50,1,cue-easy_easy
22.35,2.36,1,task-easy_easy
31.40,3.50,1,cue-easy_easy
36.49,2.24,1,task-easy_easy
45.54,3.50,1,cue-easy_easy
50.62,1.21,1,task-easy_easy
59.67,3.50,1,cue-easy_easy
64.74,2.26,1,task-easy_easy
73.81,3.50,1,cue-easy_hard
78.89,2.36,1,task-easy_hard
87.94,3.50,1,cue-hard_hard
93.01,4.04,1,task-hard_hard
102.06,3.50,1,cue-hard_hard
107.12,4.96,1,task-hard_hard
116.17,3.50,1,cue-hard_hard
121.26,2.34,1,task-hard_hard
130.32,3.50,1,cue-hard_hard
135.41,4.92,1,task-hard_hard
144.47,3.50,1,cue-hard_hard
149.54,2.48,1,task-hard_hard
158.61,3.50,1,cue-hard_hard
163.69,2.02,1,task-hard_hard
172.76,3.50,1,cue-hard_easy
177.84,1.01,1,task-hard_easy
186.91,3.50,1,cue-easy_hard
191.99,6.00,1,error
201.06,3.50,1,cue-hard_easy
206.13,0.95,1,task-hard_easy
215.19,3.50,1,cue-easy_hard
220.26,4.32,1,task-easy_hard
229.33,3.50,1,cue-hard_hard
234.39,2.62,1,error
243.46,3.50,1,cue-hard_easy
248.54,1.33,1,task-hard_easy
257.61,3.50,1,cue-easy_hard
262.69,3.35,1,task-easy_hard
271.76,3.50,1,cue-hard_easy
276.84,3.20,1,task-hard_easy
285.93,3.50,1,cue-easy_hard
291.01,2.59,1,task-easy_hard
300.09,3.50,1,cue-hard_hard
305.18,4.56,1,error
314.24,3.50,1,cue-hard_easy
319.33,3.55,1,task-hard_easy
328.41,3.50,1,cue-easy_hard
333.50,5.11,1,task-easy_hard
342.56,3.50,1,cue-hard_easy
347.66,1.53,1,task-hard_easy
356.75,3.50,1,cue-easy_hard
361.83,3.88,1,task-easy_hard
370.91,3.50,1,cue-hard_easy
376.01,0.84,1,task-hard_easy
385.10,3.50,1,cue-easy_hard
390.18,2.41,1,task-easy_hard
399.25,3.50,1,cue-hard_hard
404.33,2.69,1,task-hard_hard
413.40,3.50,1,cue-hard_easy
418.48,3.24,1,task-hard_easy
427.56,3.50,1,cue-easy_hard
432.65,3.28,1,task-easy_hard
441.73,3.50,1,cue-hard_easy
446.81,3.01,1,task-hard_easy
455.90,3.50,1,cue-easy_easy
460.98,2.89,1,task-easy_easy
470.07,3.50,1,cue-easy_easy
475.17,1.25,1,task-easy_easy
484.25,3.50,1,cue-easy_easy
489.35,1.29,1,task-easy_easy
498.43,3.50,1,cue-easy_easy
503.52,2.23,1,task-easy_easy
512.60,3.50,1,cue-easy_easy
517.68,2.73,1,task-easy_easy
