onset,duration,weight,trial_type
3.10,3.50,1,cue-easy
8.22,1.83,1,level2
17.27,3.50,1,cue-easy
22.35,2.36,1,level2
31.40,3.50,1,cue-easy
36.49,2.24,1,level1
45.54,3.50,1,cue-easy
50.62,1.21,1,level1
59.67,3.50,1,cue-easy
64.74,2.26,1,level3
73.81,3.50,1,cue-hard
78.89,2.36,1,level4
87.94,3.50,1,cue-hard
93.01,4.04,1,level5
102.06,3.50,1,cue-hard
107.12,4.96,1,level5
116.17,3.50,1,cue-hard
121.26,2.34,1,level4
130.32,3.50,1,cue-hard
135.41,4.92,1,level6
144.47,3.50,1,cue-hard
149.54,2.48,1,level6
158.61,3.50,1,cue-hard
163.69,2.02,1,level4
172.76,3.50,1,cue-easy
177.84,1.01,1,level1
186.91,3.50,1,cue-hard
191.99,6.00,1,error
201.06,3.50,1,cue-easy
206.13,0.95,1,level1
215.19,3.50,1,cue-hard
220.26,4.32,1,level6
229.33,3.50,1,cue-hard
234.39,2.62,1,error
243.46,3.50,1,cue-easy
248.54,1.33,1,level2
257.61,3.50,1,cue-hard
262.69,3.35,1,level4
271.76,3.50,1,cue-easy
276.84,3.20,1,level3
285.93,3.50,1,cue-hard
291.01,2.59,1,level5
300.09,3.50,1,cue-hard
305.18,4.56,1,error
314.24,3.50,1,cue-easy
319.33,3.55,1,level3
328.41,3.50,1,cue-hard
333.50,5.11,1,level6
342.56,3.50,1,cue-easy
347.66,1.53,1,level2
356.75,3.50,1,cue-hard
361.83,3.88,1,level6
370.91,3.50,1,cue-easy
376.01,0.84,1,level1
385.10,3.50,1,cue-hard
390.18,2.41,1,level4
399.25,3.50,1,cue-hard
404.33,2.69,1,level4
413.40,3.50,1,cue-easy
418.48,3.24,1,level2
427.56,3.50,1,cue-hard
432.65,3.28,1,level5
441.73,3.50,1,cue-easy
446.81,3.01,1,level3
455.90,3.50,1,cue-easy
460.98,2.89,1,level3
470.07,3.50,1,cue-easy
475.17,1.25,1,level1
484.25,3.50,1,cue-easy
489.35,1.29,1,level2
498.43,3.50,1,cue-easy
503.52,2.23,1,level3
512.60,3.50,1,cue-easy
517.68,2.73,1,level2
