onset,duration,weight,trial_type
3.09,3.50,1,cue-first
8.19,0.84,1,task-first
17.26,3.50,1,cue-easy_hard
22.32,2.75,1,task-easy_hard
31.37,3.50,1,cue-hard_hard
36.46,3.29,1,task-hard_hard
45.51,3.50,1,cue-hard_easy
50.57,1.10,1,task-hard_easy
59.64,3.50,1,cue-easy_hard
64.72,1.80,1,task-easy_hard
73.77,3.50,1,cue-hard_hard
78.84,3.82,1,task-hard_hard
87.91,3.50,1,cue-hard_easy
92.99,1.06,1,task-hard_easy
102.04,3.50,1,cue-easy_easy
107.12,1.23,1,task-easy_easy
116.17,3.50,1,cue-easy_hard
121.26,3.30,1,task-easy_hard
130.32,3.50,1,cue-hard_easy
135.41,2.08,1,task-hard_easy
144.46,3.50,1,cue-easy_easy
149.54,0.80,1,task-easy_easy
158.59,3.50,1,cue-easy_hard
163.68,3.91,1,task-easy_hard
172.73,3.50,1,cue-hard_hard
177.79,3.34,1,task-hard_hard
186.84,3.50,1,cue-hard_hard
191.93,3.27,1,task-hard_hard
200.98,3.50,1,cue-hard_hard
206.06,4.43,1,error
215.11,3.50,1,cue-hard_hard
220.18,4.27,1,task-hard_hard
229.24,3.50,1,cue-hard_easy
234.31,0.79,1,task-hard_easy
243.38,3.50,1,cue-easy_easy
248.46,2.44,1,task-easy_easy
257.53,3.50,1,cue-easy_easy
262.59,2.22,1,task-easy_easy
271.66,3.50,1,cue-easy_easy
276.73,1.77,1,task-easy_easy
285.79,3.50,1,cue-easy_easy
290.88,0.90,1,task-easy_easy
299.95,3.50,1,cue-easy_easy
305.03,0.69,1,task-easy_easy
314.10,3.50,1,cue-easy_easy
319.18,0.80,1,task-easy_easy
328.26,3.50,1,cue-easy_hard
333.35,2.37,1,task-easy_hard
342.41,3.50,1,cue-hard_easy
347.50,2.34,1,task-hard_easy
356.56,3.50,1,cue-easy_hard
361.65,4.25,1,task-easy_hard
370.71,3.50,1,cue-hard_easy
375.80,2.02,1,task-hard_easy
384.86,3.50,1,cue-easy_hard
389.96,3.62,1,error
399.03,3.50,1,cue-hard_hard
404.11,1.84,1,task-hard_hard
413.18,3.50,1,cue-hard_easy
418.28,0.93,1,task-hard_easy
427.35,3.50,1,cue-easy_easy
432.43,1.98,1,task-easy_easy
441.50,3.50,1,cue-easy_hard
446.60,3.73,1,task-easy_hard
455.67,3.50,1,cue-hard_easy
460.77,3.16,1,task-hard_easy
469.83,3.50,1,cue-easy_hard
474.92,4.98,1,task-easy_hard
483.98,3.50,1,cue-hard_hard
489.07,3.57,1,task-hard_hard
498.15,3.50,1,cue-hard_hard
503.23,3.33,1,task-hard_hard
512.32,3.50,1,cue-hard_easy
517.40,0.76,1,task-hard_easy
