onset,duration,weight,trial_type
3.10,3.50,1,cue-first
8.19,4.01,1,task-first
17.25,3.50,1,cue-hard_easy
22.34,2.66,1,task-hard_easy
31.39,3.50,1,cue-easy_easy
36.45,2.11,1,task-easy_easy
45.50,3.50,1,cue-easy_hard
50.57,2.87,1,task-easy_hard
59.64,3.50,1,cue-hard_hard
64.72,3.53,1,error
73.77,3.50,1,cue-hard_easy
78.84,0.75,1,task-hard_easy
87.89,3.50,1,cue-easy_easy
92.97,0.87,1,task-easy_easy
102.04,3.50,1,cue-easy_hard
107.11,3.75,1,task-easy_hard
116.16,3.50,1,cue-hard_hard
121.22,3.49,1,error
130.27,3.50,1,cue-hard_easy
135.34,2.11,1,task-hard_easy
144.39,3.50,1,cue-easy_hard
149.46,3.60,1,task-easy_hard
158.52,3.50,1,cue-hard_hard
163.59,3.34,1,task-hard_hard
172.66,3.50,1,cue-hard_hard
177.72,3.10,1,task-hard_hard
186.77,3.50,1,cue-hard_easy
191.86,0.76,1,task-hard_easy
200.92,3.50,1,cue-easy_hard
206.01,2.47,1,task-easy_hard
215.07,3.50,1,cue-hard_easy
220.14,1.81,1,task-hard_easy
229.19,3.50,1,cue-easy_easy
234.26,1.69,1,task-easy_easy
243.31,3.50,1,cue-easy_hard
248.37,3.35,1,task-easy_hard
257.43,3.50,1,cue-hard_hard
262.49,4.24,1,task-hard_hard
271.56,3.50,1,cue-hard_hard
276.64,2.06,1,task-hard_hard
285.71,3.50,1,cue-hard_easy
290.81,0.99,1,task-hard_easy
299.88,3.50,1,cue-easy_easy
304.96,1.11,1,task-easy_easy
314.01,3.50,1,cue-easy_easy
319.09,0.89,1,task-easy_easy
328.16,3.50,1,cue-easy_easy
333.24,1.90,1,task-easy_easy
342.31,3.50,1,cue-easy_hard
347.39,3.60,1,task-easy_hard
356.46,3.50,1,cue-hard_easy
361.54,1.04,1,task-hard_easy
370.61,3.50,1,cue-easy_hard
375.69,1.95,1,task-easy_hard
384.76,3.50,1,cue-hard_hard
389.84,3.55,1,task-hard_hard
398.91,3.50,1,cue-hard_hard
404.00,3.66,1,task-hard_hard
413.06,3.50,1,cue-hard_easy
418.15,2.99,1,task-hard_easy
427.23,3.50,1,cue-easy_easy
432.31,0.66,1,task-easy_easy
441.38,3.50,1,cue-easy_easy
446.46,2.03,1,task-easy_easy
455.53,3.50,1,cue-easy_easy
460.61,2.52,1,task-easy_easy
469.68,3.50,1,cue-easy_hard
474.76,3.33,1,error
483.83,3.50,1,cue-hard_hard
488.91,2.36,1,task-hard_hard
497.98,3.50,1,cue-hard_easy
503.06,1.79,1,task-hard_easy
512.13,3.50,1,cue-easy_hard
517.21,1.72,1,task-easy_hard
