onset,duration,weight,trial_type
3.09,3.50,1,cue-easy
8.17,1.09,1,level2
17.22,3.50,1,cue-easy
22.31,1.80,1,level2
31.37,3.50,1,cue-hard
36.47,1.81,1,level5
45.52,3.50,1,cue-hard
50.59,3.62,1,error
59.66,3.50,1,cue-easy
64.72,0.88,1,level1
73.77,3.50,1,cue-easy
78.84,3.01,1,level3
87.89,3.50,1,cue-hard
92.96,2.94,1,level4
102.01,3.50,1,cue-hard
107.09,1.49,1,level4
116.14,3.50,1,cue-easy
121.22,2.36,1,error
130.27,3.50,1,cue-easy
135.36,2.18,1,level3
144.41,3.50,1,cue-hard
149.48,3.52,1,error
158.53,3.50,1,cue-hard
163.59,4.17,1,level6
172.64,3.50,1,cue-hard
177.71,3.26,1,level5
186.76,3.50,1,cue-easy
191.83,3.24,1,level3
200.88,3.50,1,cue-hard
205.94,3.23,1,level5
214.99,3.50,1,cue-hard
220.06,1.87,1,level4
229.11,3.50,1,cue-easy
234.19,1.01,1,level2
243.24,3.50,1,cue-easy
248.31,3.55,1,error
257.36,3.50,1,cue-easy
262.43,0.91,1,level1
271.48,3.50,1,cue-easy
276.56,0.87,1,level1
285.63,3.50,1,cue-hard
290.71,2.11,1,level4
299.78,3.50,1,cue-easy
304.86,1.01,1,level1
313.93,3.50,1,cue-easy
319.01,2.36,1,level2
328.08,3.50,1,cue-easy
333.16,0.94,1,level1
342.23,3.50,1,cue-hard
347.31,3.70,1,level6
356.38,3.50,1,cue-easy
361.46,0.82,1,level1
370.53,3.50,1,cue-hard
375.61,3.56,1,error
384.68,3.50,1,cue-hard
389.76,4.45,1,level6
398.83,3.50,1,cue-easy
403.91,1.13,1,level2
412.98,3.50,1,cue-hard
418.08,3.31,1,level6
427.15,3.50,1,cue-easy
432.23,2.73,1,level3
441.30,3.50,1,cue-easy
446.40,1.13,1,level2
455.47,3.50,1,cue-hard
460.55,3.47,1,error
469.62,3.50,1,cue-hard
474.70,3.96,1,error
483.77,3.50,1,cue-hard
488.85,2.26,1,level4
497.92,3.50,1,cue-hard
503.00,3.62,1,level5
512.07,3.50,1,cue-easy
517.15,1.79,1,level2
