onset,duration,weight,trial_type
3.10,3.50,1,cue-hard
8.22,2.45,1,level4
17.28,3.50,1,cue-easy
22.35,1.07,1,level1
31.42,3.50,1,cue-easy
36.53,1.12,1,level1
45.60,3.50,1,cue-hard
50.68,2.62,1,level6
59.74,3.50,1,cue-hard
64.82,4.20,1,error
73.89,3.50,1,cue-easy
78.95,1.91,1,level3
88.00,3.50,1,cue-easy
93.07,0.98,1,level1
102.12,3.50,1,cue-hard
107.19,4.20,1,level5
116.24,3.50,1,cue-easy
121.30,2.42,1,error
130.37,3.50,1,cue-easy
135.44,1.19,1,level2
144.49,3.50,1,cue-hard
149.55,3.66,1,level5
158.60,3.50,1,cue-easy
163.67,3.75,1,level3
172.74,3.50,1,cue-hard
177.80,4.38,1,level6
186.85,3.50,1,cue-easy
191.94,0.94,1,level1
201.00,3.50,1,cue-hard
206.07,1.77,1,level4
215.12,3.50,1,cue-hard
220.19,3.59,1,error
229.24,3.50,1,cue-easy
234.31,1.00,1,level1
243.36,3.50,1,cue-easy
248.42,1.19,1,level2
257.47,3.50,1,cue-easy
262.54,0.94,1,level1
271.59,3.50,1,cue-easy
276.67,1.47,1,level3
285.74,3.50,1,cue-hard
290.84,2.19,1,level5
299.91,3.50,1,cue-hard
304.99,3.36,1,level5
314.06,3.50,1,cue-hard
319.14,3.36,1,level6
328.21,3.50,1,cue-hard
333.31,3.50,1,level5
342.39,3.50,1,cue-hard
347.49,3.47,1,error
356.58,3.50,1,cue-hard
361.68,1.74,1,level4
370.74,3.50,1,cue-easy
375.84,2.27,1,level3
384.91,3.50,1,cue-easy
389.99,2.17,1,level3
399.08,3.50,1,cue-easy
404.16,1.66,1,level2
413.23,3.50,1,cue-hard
418.31,2.96,1,level6
427.38,3.50,1,cue-easy
432.46,1.82,1,level2
441.53,3.50,1,cue-easy
446.61,1.41,1,level3
455.68,3.50,1,cue-hard
460.76,2.26,1,level4
469.83,3.50,1,cue-hard
474.91,3.16,1,level6
483.98,3.50,1,cue-hard
489.06,2.69,1,level4
498.13,3.50,1,cue-easy
503.21,2.73,1,level2
512.28,3.50,1,cue-hard
517.38,1.89,1,level4
