onset,duration,weight,trial_type
3.10,3.50,1,cue-hard
8.19,4.01,1,level6
17.25,3.50,1,cue-easy
22.34,2.66,1,level3
31.39,3.50,1,cue-easy
36.45,2.11,1,level3
45.50,3.50,1,cue-hard
50.57,2.87,1,level4
59.64,3.50,1,cue-hard
64.72,3.53,1,error
73.77,3.50,1,cue-easy
78.84,0.75,1,level1
87.89,3.50,1,cue-easy
92.97,0.87,1,level1
102.04,3.50,1,cue-hard
107.11,3.75,1,level6
116.16,3.50,1,cue-hard
121.22,3.49,1,error
130.27,3.50,1,cue-easy
135.34,2.11,1,level2
144.39,3.50,1,cue-hard
149.46,3.60,1,level5
158.52,3.50,1,cue-hard
163.59,3.34,1,level6
172.66,3.50,1,cue-hard
177.72,3.10,1,level4
186.77,3.50,1,cue-easy
191.86,0.76,1,level1
200.92,3.50,1,cue-hard
206.01,2.47,1,level5
215.07,3.50,1,cue-easy
220.14,1.81,1,level2
229.19,3.50,1,cue-easy
234.26,1.69,1,level3
243.31,3.50,1,cue-hard
248.37,3.35,1,level5
257.43,3.50,1,cue-hard
262.49,4.24,1,level5
271.56,3.50,1,cue-hard
276.64,2.06,1,level4
285.71,3.50,1,cue-easy
290.81,0.99,1,level2
299.88,3.50,1,cue-easy
304.96,1.11,1,level2
314.01,3.50,1,cue-easy
319.09,0.89,1,level1
328.16,3.50,1,cue-easy
333.24,1.90,1,level2
342.31,3.50,1,cue-hard
347.39,3.60,1,level6
356.46,3.50,1,cue-easy
361.54,1.04,1,level1
370.61,3.50,1,cue-hard
375.69,1.95,1,level4
384.76,3.50,1,cue-hard
389.84,3.55,1,level6
398.91,3.50,1,cue-hard
404.00,3.66,1,level5
413.06,3.50,1,cue-easy
418.15,2.99,1,level3
427.23,3.50,1,cue-easy
432.31,0.66,1,level1
441.38,3.50,1,cue-easy
446.46,2.03,1,level3
455.53,3.50,1,cue-easy
460.61,2.52,1,level2
469.68,3.50,1,cue-hard
474.76,3.33,1,error
483.83,3.50,1,cue-hard
488.91,2.36,1,level4
497.98,3.50,1,cue-easy
503.06,1.79,1,level3
512.13,3.50,1,cue-hard
517.21,1.72,1,level6
