onset,duration,weight,trial_type
3.09,3.50,1,cue-easy
8.19,1.51,1,level2
17.26,3.50,1,cue-easy
22.34,1.76,1,level2
31.41,3.50,1,cue-hard
36.49,2.85,1,level6
45.56,3.50,1,cue-easy
50.63,1.95,1,level3
59.69,3.50,1,cue-hard
64.78,2.79,1,level5
73.83,3.50,1,cue-easy
78.91,2.12,1,level3
87.98,3.50,1,cue-hard
93.06,1.69,1,error
102.13,3.50,1,cue-easy
107.21,1.52,1,level3
116.28,3.50,1,cue-easy
121.36,0.81,1,level1
130.43,3.50,1,cue-hard
135.51,5.03,1,level6
144.56,3.50,1,cue-hard
149.64,4.13,1,level6
158.71,3.50,1,cue-easy
163.79,1.50,1,level2
172.84,3.50,1,cue-hard
177.93,4.80,1,error
187.00,3.50,1,cue-hard
192.06,2.83,1,level4
201.13,3.50,1,cue-hard
206.21,3.99,1,level6
215.26,3.50,1,cue-hard
220.35,3.26,1,level5
229.41,3.50,1,cue-hard
234.50,1.95,1,level6
243.56,3.50,1,cue-easy
248.65,0.85,1,level1
257.71,3.50,1,cue-hard
262.80,3.04,1,level4
271.86,3.50,1,cue-hard
276.95,2.06,1,level4
286.03,3.50,1,cue-easy
291.11,0.97,1,level2
300.20,3.50,1,cue-easy
305.30,2.06,1,level3
314.36,3.50,1,cue-hard
319.45,3.62,1,level6
328.53,3.50,1,cue-hard
333.61,2.70,1,level4
342.70,3.50,1,cue-hard
347.78,3.53,1,level5
356.87,3.50,1,cue-hard
361.95,2.03,1,level5
371.03,3.50,1,cue-easy
376.12,0.75,1,level1
385.18,3.50,1,cue-easy
390.27,0.72,1,level1
399.35,3.50,1,cue-easy
404.45,2.10,1,level2
413.53,3.50,1,cue-hard
418.62,1.99,1,level4
427.68,3.50,1,cue-easy
432.77,0.74,1,level1
441.85,3.50,1,cue-hard
446.95,3.48,1,level5
456.03,3.50,1,cue-easy
461.12,2.57,1,level2
470.18,3.50,1,cue-easy
475.27,0.78,1,level1
484.35,3.50,1,cue-easy
489.44,1.76,1,level3
498.50,3.50,1,cue-easy
503.60,1.65,1,level3
512.69,3.50,1,cue-easy
517.77,1.51,1,level2
