onset,duration,weight,trial_type
3.10,3.50,1,cue-first
8.21,3.16,1,task-first
17.28,3.50,1,cue-hard_hard
22.37,3.39,1,task-hard_hard
31.43,3.50,1,cue-hard_easy
36.52,2.63,1,task-hard_easy
45.58,3.50,1,cue-easy_easy
50.67,0.75,1,task-easy_easy
59.73,3.50,1,cue-easy_easy
64.80,1.82,1,task-easy_easy
73.87,3.50,1,cue-easy_easy
78.95,2.48,1,task-easy_easy
88.02,3.50,1,cue-easy_easy
93.10,0.77,1,task-easy_easy
102.17,3.50,1,cue-easy_easy
107.25,2.44,1,task-easy_easy
116.32,3.50,1,cue-easy_easy
121.40,1.52,1,task-easy_easy
130.47,3.50,1,cue-easy_easy
135.53,1.75,1,task-easy_easy
144.60,3.50,1,cue-easy_hard
149.68,2.81,1,task-easy_hard
158.75,3.50,1,cue-hard_hard
163.84,3.22,1,task-hard_hard
172.90,3.50,1,cue-hard_easy
177.97,1.03,1,task-hard_easy
187.04,3.50,1,cue-easy_hard
192.12,3.31,1,task-easy_hard
201.19,3.50,1,cue-hard_easy
206.27,2.15,1,task-hard_easy
215.34,3.50,1,cue-easy_easy
220.42,2.19,1,task-easy_easy
229.49,3.50,1,cue-easy_hard
234.57,3.93,1,task-easy_hard
243.62,3.50,1,cue-hard_hard
248.70,2.76,1,task-hard_hard
257.77,3.50,1,cue-hard_hard
262.85,2.04,1,task-hard_hard
271.92,3.50,1,cue-hard_easy
277.02,0.90,1,task-hard_easy
286.10,3.50,1,cue-easy_easy
291.19,0.77,1,task-easy_easy
300.27,3.50,1,cue-easy_hard
305.35,1.77,1,task-easy_hard
314.44,3.50,1,cue-hard_easy
319.52,1.90,1,task-hard_easy
328.61,3.50,1,cue-easy_hard
333.69,3.41,1,task-easy_hard
342.76,3.50,1,cue-hard_hard
347.84,4.26,1,task-hard_hard
356.91,3.50,1,cue-hard_hard
361.99,5.12,1,task-hard_hard
371.07,3.50,1,cue-hard_hard
376.16,1.59,1,task-hard_hard
385.24,3.50,1,cue-hard_easy
390.34,2.37,1,task-hard_easy
399.42,3.50,1,cue-easy_hard
404.52,3.49,1,error
413.61,3.50,1,cue-hard_hard
418.71,3.49,1,task-hard_hard
427.79,3.50,1,cue-hard_easy
432.87,3.86,1,task-hard_easy
441.96,3.50,1,cue-easy_hard
447.06,3.63,1,task-easy_hard
456.13,3.50,1,cue-hard_easy
461.21,1.40,1,task-hard_easy
470.28,3.50,1,cue-easy_hard
475.36,3.54,1,task-easy_hard
484.43,3.50,1,cue-hard_hard
489.53,4.23,1,task-hard_hard
498.59,3.50,1,cue-hard_easy
503.68,0.86,1,task-hard_easy
512.74,3.50,1,cue-easy_hard
517.83,3.43,1,task-easy_hard
