onset,duration,weight,trial_type
3.11,3.50,1,cue-easy
8.21,2.85,1,level3
17.28,3.50,1,cue-easy
22.36,2.04,1,level3
31.43,3.50,1,cue-easy
36.51,1.66,1,level2
45.58,3.50,1,cue-hard
50.66,2.08,1,level4
59.73,3.50,1,cue-easy
64.81,2.21,1,level3
73.88,3.50,1,cue-hard
78.94,4.13,1,level6
88.01,3.50,1,cue-easy
93.09,1.85,1,level3
102.16,3.50,1,cue-easy
107.24,0.83,1,level1
116.31,3.50,1,cue-easy
121.39,1.19,1,level2
130.46,3.50,1,cue-hard
135.54,3.91,1,error
144.61,3.50,1,cue-easy
149.70,1.99,1,level2
158.76,3.50,1,cue-easy
163.85,0.95,1,level2
172.91,3.50,1,cue-hard
178.00,3.58,1,level6
187.06,3.50,1,cue-hard
192.15,1.19,1,level4
201.21,3.50,1,cue-hard
206.30,2.29,1,level4
215.36,3.50,1,cue-easy
220.43,2.31,1,level2
229.50,3.50,1,cue-easy
234.56,0.81,1,level1
243.63,3.50,1,cue-easy
248.71,2.33,1,level3
257.78,3.50,1,cue-hard
262.85,3.45,1,level5
271.91,3.50,1,cue-hard
277.00,3.98,1,level5
286.06,3.50,1,cue-hard
291.16,2.57,1,level4
300.25,3.50,1,cue-hard
305.35,3.02,1,level6
314.43,3.50,1,cue-hard
319.53,1.56,1,level6
328.60,3.50,1,cue-easy
333.68,0.77,1,level1
342.75,3.50,1,cue-hard
347.83,3.66,1,level5
356.92,3.50,1,cue-easy
362.02,0.83,1,level1
371.10,3.50,1,cue-hard
376.20,2.72,1,level6
385.28,3.50,1,cue-hard
390.38,3.18,1,level5
399.45,3.50,1,cue-easy
404.55,1.51,1,level3
413.62,3.50,1,cue-hard
418.70,0.97,1,level4
427.78,3.50,1,cue-easy
432.87,0.79,1,level1
441.93,3.50,1,cue-easy
447.02,0.68,1,level1
456.10,3.50,1,cue-hard
461.19,1.47,1,level4
470.27,3.50,1,cue-hard
475.35,2.78,1,level5
484.42,3.50,1,cue-hard
489.50,2.59,1,level6
498.57,3.50,1,cue-easy
503.65,1.51,1,level2
512.72,3.50,1,cue-easy
517.82,1.53,1,level3
