onset,duration,weight,trial_type
3.11,3.50,1,cue-first
8.21,2.85,1,task-first
17.28,3.50,1,cue-easy_easy
22.36,2.04,1,task-easy_easy
31.43,3.50,1,cue-easy_easy
36.51,1.66,1,task-easy_easy
45.58,3.50,1,cue-easy_hard
50.66,2.08,1,task-easy_hard
59.73,3.50,1,cue-hard_easy
64.81,2.21,1,task-hard_easy
73.88,3.50,1,cue-easy_hard
78.94,4.13,1,task-easy_hard
88.01,3.50,1,cue-hard_easy
93.09,1.85,1,task-hard_easy
102.16,3.50,1,cue-easy_easy
107.24,0.83,1,task-easy_easy
116.31,3.50,1,cue-easy_easy
121.39,1.19,1,task-easy_easy
130.46,3.50,1,cue-easy_hard
135.54,3.91,1,error
144.61,3.50,1,cue-hard_easy
149.70,1.99,1,task-hard_easy
158.76,3.50,1,cue-easy_easy
163.85,0.95,1,task-easy_easy
172.91,3.50,1,cue-easy_hard
178.00,3.58,1,task-easy_hard
187.06,3.50,1,cue-hard_hard
192.15,1.19,1,task-hard_hard
201.21,3.50,1,cue-hard_hard
206.30,2.29,1,task-hard_hard
215.36,3.50,1,cue-hard_easy
220.43,2.31,1,task-hard_easy
229.50,3.50,1,cue-easy_easy
234.56,0.81,1,task-easy_easy
243.63,3.50,1,cue-easy_easy
248.71,2.33,1,task-easy_easy
257.78,3.50,1,cue-easy_hard
262.85,3.45,1,task-easy_hard
271.91,3.50,1,cue-hard_hard
277.00,3.98,1,task-hard_hard
286.06,3.50,1,cue-hard_hard
291.16,2.57,1,task-hard_hard
300.25,3.50,1,cue-hard_hard
305.35,3.02,1,task-hard_hard
314.43,3.50,1,cue-hard_hard
319.53,1.56,1,task-hard_hard
328.60,3.50,1,cue-hard_easy
333.68,0.77,1,task-hard_easy
342.75,3.50,1,cue-easy_hard
347.83,3.66,1,task-easy_hard
356.92,3.50,1,cue-hard_easy
362.02,0.83,1,task-hard_easy
371.10,3.50,1,cue-easy_hard
376.20,2.72,1,task-easy_hard
385.28,3.50,1,cue-hard_hard
390.38,3.18,1,task-hard_hard
399.45,3.50,1,cue-hard_easy
404.55,1.51,1,task-hard_easy
413.62,3.50,1,cue-easy_hard
418.70,0.97,1,task-easy_hard
427.78,3.50,1,cue-hard_easy
432.87,0.79,1,task-hard_easy
441.93,3.50,1,cue-easy_easy
447.02,0.68,1,task-easy_easy
456.10,3.50,1,cue-easy_hard
461.19,1.47,1,task-easy_hard
470.27,3.50,1,cue-hard_hard
475.35,2.78,1,task-hard_hard
484.42,3.50,1,cue-hard_hard
489.50,2.59,1,task-hard_hard
498.57,3.50,1,cue-hard_easy
503.65,1.51,1,task-hard_easy
512.72,3.50,1,cue-easy_easy
517.82,1.53,1,task-easy_easy
