onset,duration,weight,trial_type
3.11,3.50,1,cue-hard
8.21,3.41,1,level5
17.27,3.50,1,cue-hard
22.36,3.35,1,error
31.42,3.50,1,cue-hard
36.49,2.97,1,level4
45.56,3.50,1,cue-hard
50.62,3.32,1,level5
59.69,3.50,1,cue-easy
64.77,1.09,1,level2
73.84,3.50,1,cue-easy
78.92,1.76,1,level3
87.99,3.50,1,cue-easy
93.07,1.15,1,level2
102.14,3.50,1,cue-easy
107.22,0.86,1,level1
116.29,3.50,1,cue-hard
121.37,2.74,1,level4
130.44,3.50,1,cue-hard
135.53,2.93,1,level4
144.59,3.50,1,cue-hard
149.66,4.16,1,level6
158.71,3.50,1,cue-hard
163.78,4.16,1,level5
172.83,3.50,1,cue-easy
177.89,2.50,1,level3
186.96,3.50,1,cue-easy
192.04,0.90,1,level1
201.11,3.50,1,cue-easy
206.19,0.76,1,level1
215.26,3.50,1,cue-easy
220.33,1.07,1,level3
229.39,3.50,1,cue-hard
234.46,3.28,1,level4
243.53,3.50,1,cue-easy
248.61,0.77,1,level1
257.68,3.50,1,cue-hard
262.74,5.62,1,level6
271.81,3.50,1,cue-hard
276.91,6.00,1,error
286.00,3.50,1,cue-easy
291.10,1.84,1,level3
300.18,3.50,1,cue-easy
305.28,2.68,1,level3
314.36,3.50,1,cue-hard
319.46,4.19,1,level5
328.55,3.50,1,cue-hard
333.65,4.02,1,error
342.73,3.50,1,cue-easy
347.83,2.81,1,level2
356.90,3.50,1,cue-easy
361.98,2.30,1,level2
371.05,3.50,1,cue-hard
376.13,3.40,1,level6
385.21,3.50,1,cue-hard
390.30,2.85,1,level4
399.38,3.50,1,cue-easy
404.46,1.06,1,level2
413.53,3.50,1,cue-hard
418.61,1.76,1,level4
427.70,3.50,1,cue-easy
432.80,2.36,1,level3
441.87,3.50,1,cue-hard
446.97,3.67,1,level6
456.05,3.50,1,cue-easy
461.13,0.70,1,level1
470.20,3.50,1,cue-easy
475.28,1.95,1,level2
484.35,3.50,1,cue-hard
489.45,2.44,1,level5
498.53,3.50,1,cue-easy
503.63,0.75,1,level1
512.72,3.50,1,cue-hard
517.80,2.75,1,level5
