onset,duration,weight,trial_type
3.11,3.50,1,cue-first
8.21,3.41,1,task-first
17.27,3.50,1,cue-hard_hard
22.36,3.35,1,error
31.42,3.50,1,cue-hard_hard
36.49,2.97,1,task-hard_hard
45.56,3.50,1,cue-hard_hard
50.62,3.32,1,task-hard_hard
59.69,3.50,1,cue-hard_easy
64.77,1.09,1,task-hard_easy
73.84,3.50,1,cue-easy_easy
78.92,1.76,1,task-easy_easy
87.99,3.50,1,cue-easy_easy
93.07,1.15,1,task-easy_easy
102.14,3.50,1,cue-easy_easy
107.22,0.86,1,task-easy_easy
116.29,3.50,1,cue-easy_hard
121.37,2.74,1,task-easy_hard
130.44,3.50,1,cue-hard_hard
135.53,2.93,1,task-hard_hard
144.59,3.50,1,cue-hard_hard
149.66,4.16,1,task-hard_hard
158.71,3.50,1,cue-hard_hard
163.78,4.16,1,task-hard_hard
172.83,3.50,1,cue-hard_easy
177.89,2.50,1,task-hard_easy
186.96,3.50,1,cue-easy_easy
192.04,0.90,1,task-easy_easy
201.11,3.50,1,cue-easy_easy
206.19,0.76,1,task-easy_easy
215.26,3.50,1,cue-easy_easy
220.33,1.07,1,task-easy_easy
229.39,3.50,1,cue-easy_hard
234.46,3.28,1,task-easy_hard
243.53,3.50,1,cue-hard_easy
248.61,0.77,1,task-hard_easy
257.68,3.50,1,cue-easy_hard
262.74,5.62,1,task-easy_hard
271.81,3.50,1,cue-hard_hard
276.91,6.00,1,error
286.00,3.50,1,cue-hard_easy
291.10,1.84,1,task-hard_easy
300.18,3.50,1,cue-easy_easy
305.28,2.68,1,task-easy_easy
314.36,3.50,1,cue-easy_hard
319.46,4.19,1,task-easy_hard
328.55,3.50,1,cue-hard_hard
333.65,4.02,1,error
342.73,3.50,1,cue-hard_easy
347.83,2.81,1,task-hard_easy
356.90,3.50,1,cue-easy_easy
361.98,2.30,1,task-easy_easy
371.05,3.50,1,cue-easy_hard
376.13,3.40,1,task-easy_hard
385.21,3.50,1,cue-hard_hard
390.30,2.85,1,task-hard_hard
399.38,3.50,1,cue-hard_easy
404.46,1.06,1,task-hard_easy
413.53,3.50,1,cue-easy_hard
418.61,1.76,1,task-easy_hard
427.70,3.50,1,cue-hard_easy
432.80,2.36,1,task-hard_easy
441.87,3.50,1,cue-easy_hard
446.97,3.67,1,task-easy_hard
456.05,3.50,1,cue-hard_easy
461.13,0.70,1,task-hard_easy
470.20,3.50,1,cue-easy_easy
475.28,1.95,1,task-easy_easy
484.35,3.50,1,cue-easy_hard
489.45,2.44,1,task-easy_hard
498.53,3.50,1,cue-hard_easy
503.63,0.75,1,task-hard_easy
512.72,3.50,1,cue-easy_hard
517.80,2.75,1,task-easy_hard
