onset,duration,weight,trial_type
3.09,3.50,1,cue-hard
8.21,4.54,1,level6
17.27,3.50,1,cue-hard
22.36,3.99,1,level6
31.43,3.50,1,cue-hard
36.51,2.64,1,level4
45.58,3.50,1,cue-easy
50.64,1.07,1,level2
59.71,3.50,1,cue-easy
64.79,2.41,1,level3
73.86,3.50,1,cue-easy
78.93,2.34,1,level2
87.99,3.50,1,cue-hard
93.06,3.44,1,level6
102.13,3.50,1,cue-hard
107.21,3.58,1,level5
116.28,3.50,1,cue-hard
121.36,4.62,1,level6
130.43,3.50,1,cue-easy
135.51,0.92,1,error
144.58,3.50,1,cue-hard
149.66,2.24,1,level4
158.73,3.50,1,cue-hard
163.81,3.51,1,level4
172.86,3.50,1,cue-hard
177.95,5.78,1,level5
187.00,3.50,1,cue-easy
192.08,0.79,1,level1
201.15,3.50,1,cue-easy
206.21,2.09,1,level2
215.28,3.50,1,cue-hard
220.36,3.07,1,level5
229.43,3.50,1,cue-hard
234.50,3.11,1,level4
243.55,3.50,1,cue-easy
248.63,0.95,1,level1
257.70,3.50,1,cue-easy
262.78,1.97,1,level3
271.85,3.50,1,cue-hard
276.93,1.77,1,level4
286.01,3.50,1,cue-hard
291.11,4.17,1,level6
300.18,3.50,1,cue-easy
305.26,1.40,1,level2
314.35,3.50,1,cue-easy
319.43,0.99,1,level2
328.48,3.50,1,cue-easy
333.58,0.97,1,level1
342.67,3.50,1,cue-easy
347.75,0.93,1,level1
356.83,3.50,1,cue-hard
361.93,3.69,1,level5
371.00,3.50,1,cue-hard
376.10,2.18,1,level5
385.17,3.50,1,cue-easy
390.25,1.89,1,level3
399.33,3.50,1,cue-easy
404.42,3.22,1,level3
413.50,3.50,1,cue-hard
418.58,5.61,1,level5
427.67,3.50,1,cue-easy
432.75,1.81,1,level2
441.82,3.50,1,cue-hard
446.90,1.91,1,level4
455.97,3.50,1,cue-easy
461.07,1.42,1,level3
470.14,3.50,1,cue-hard
475.24,4.39,1,level6
484.30,3.50,1,cue-easy
489.39,2.62,1,level3
498.47,3.50,1,cue-easy
503.57,0.90,1,level1
512.65,3.50,1,cue-hard
517.75,3.79,1,level6
