onset,duration,weight,trial_type
3.09,3.50,1,cue-hard
8.19,2.65,1,level4
17.26,3.50,1,cue-easy
22.34,1.17,1,level1
31.41,3.50,1,cue-hard
36.47,5.41,1,level5
45.54,3.50,1,cue-hard
50.62,2.75,1,level4
59.67,3.50,1,cue-hard
64.74,6.00,1,error
73.81,3.50,1,cue-easy
78.89,0.95,1,level1
87.96,3.50,1,cue-hard
93.02,5.12,1,error
102.09,3.50,1,cue-hard
107.17,2.64,1,level4
116.24,3.50,1,cue-easy
121.33,3.27,1,level2
130.39,3.50,1,cue-easy
135.48,1.72,1,level2
144.54,3.50,1,cue-hard
149.63,3.64,1,level5
158.69,3.50,1,cue-easy
163.76,1.91,1,level2
172.83,3.50,1,cue-hard
177.91,5.04,1,level4
186.98,3.50,1,cue-hard
192.06,4.38,1,level6
201.13,3.50,1,cue-easy
206.21,1.09,1,level1
215.28,3.50,1,cue-easy
220.36,1.50,1,level1
229.43,3.50,1,cue-hard
234.49,6.00,1,error
243.56,3.50,1,cue-easy
248.64,2.03,1,level2
257.71,3.50,1,cue-easy
262.80,3.72,1,level3
271.86,3.50,1,cue-easy
276.96,1.10,1,level1
286.05,3.50,1,cue-easy
291.15,3.56,1,level3
300.21,3.50,1,cue-hard
305.30,4.43,1,level6
314.38,3.50,1,cue-hard
319.48,4.00,1,level5
328.56,3.50,1,cue-hard
333.65,4.83,1,error
342.73,3.50,1,cue-hard
347.83,5.32,1,level6
356.91,3.50,1,cue-easy
362.01,2.66,1,level3
371.08,3.50,1,cue-hard
376.18,3.34,1,level5
385.25,3.50,1,cue-hard
390.35,5.79,1,error
399.43,3.50,1,cue-easy
404.52,3.19,1,level3
413.60,3.50,1,cue-easy
418.68,3.24,1,level3
427.77,3.50,1,cue-easy
432.85,2.21,1,level2
441.93,3.50,1,cue-easy
447.02,1.27,1,level1
456.10,3.50,1,cue-easy
461.18,1.98,1,level2
470.27,3.50,1,cue-hard
475.35,3.57,1,level6
484.42,3.50,1,cue-hard
489.50,2.33,1,level4
498.57,3.50,1,cue-easy
503.65,4.01,1,level3
512.73,3.50,1,cue-hard
517.82,2.62,1,level4
