onset,duration,weight,trial_type
3.11,3.50,1,cue-easy
8.21,1.93,1,level3
17.28,3.50,1,cue-hard
22.36,5.42,1,level6
31.43,3.50,1,cue-hard
36.51,4.88,1,level5
45.58,3.50,1,cue-easy
50.66,2.30,1,level2
59.73,3.50,1,cue-hard
64.81,4.18,1,level5
73.88,3.50,1,cue-hard
78.96,2.99,1,level4
88.03,3.50,1,cue-easy
93.11,1.12,1,level1
102.18,3.50,1,cue-hard
107.26,2.44,1,level5
116.33,3.50,1,cue-hard
121.41,4.11,1,level5
130.48,3.50,1,cue-hard
135.56,3.10,1,level6
144.63,3.50,1,cue-hard
149.71,5.68,1,level6
158.78,3.50,1,cue-easy
163.85,1.52,1,level1
172.91,3.50,1,cue-hard
177.98,3.55,1,level6
187.05,3.50,1,cue-easy
192.11,2.63,1,level2
201.18,3.50,1,cue-easy
206.26,2.22,1,level2
215.33,3.50,1,cue-easy
220.40,1.84,1,level3
229.46,3.50,1,cue-easy
234.55,2.01,1,level3
243.61,3.50,1,cue-easy
248.70,2.79,1,level2
257.76,3.50,1,cue-easy
262.85,0.93,1,level1
271.91,3.50,1,cue-easy
277.00,1.07,1,level1
286.08,3.50,1,cue-hard
291.16,1.95,1,level4
300.23,3.50,1,cue-easy
305.32,2.23,1,level3
314.40,3.50,1,cue-hard
319.48,3.61,1,level5
328.55,3.50,1,cue-easy
333.63,1.13,1,level1
342.70,3.50,1,cue-easy
347.78,2.68,1,level3
356.85,3.50,1,cue-easy
361.93,1.12,1,level1
371.02,3.50,1,cue-easy
376.12,1.43,1,level2
385.20,3.50,1,cue-hard
390.28,4.72,1,error
399.37,3.50,1,cue-hard
404.45,2.07,1,level4
413.53,3.50,1,cue-hard
418.63,2.92,1,level5
427.72,3.50,1,cue-easy
432.80,2.21,1,level3
441.87,3.50,1,cue-hard
446.95,2.72,1,error
456.04,3.50,1,cue-easy
461.14,1.51,1,level2
470.22,3.50,1,cue-hard
475.30,5.58,1,level6
484.39,3.50,1,cue-hard
489.47,2.26,1,level4
498.54,3.50,1,cue-hard
503.62,4.36,1,level6
512.69,3.50,1,cue-easy
517.77,2.07,1,level3
