onset,duration,weight,trial_type
0.00,0.00,0,error
3.09,3.50,1,cue-hard
8.18,1.74,1,level4
17.24,3.50,1,cue-easy
22.33,2.76,1,level3
31.38,3.50,1,cue-hard
36.46,4.91,1,level5
45.51,3.50,1,cue-hard
50.59,3.92,1,level6
59.66,3.50,1,cue-easy
64.74,1.30,1,level2
73.81,3.50,1,cue-hard
78.89,4.59,1,level5
87.96,3.50,1,cue-easy
93.04,1.93,1,level2
102.11,3.50,1,cue-hard
107.19,2.39,1,level4
116.26,3.50,1,cue-easy
121.34,0.98,1,level1
130.41,3.50,1,cue-hard
135.48,4.68,1,level5
144.53,3.50,1,cue-easy
149.60,1.19,1,level1
158.65,3.50,1,cue-easy
163.71,1.05,1,level1
172.78,3.50,1,cue-easy
177.85,2.98,1,level3
186.91,3.50,1,cue-easy
192.00,2.24,1,level3
201.05,3.50,1,cue-easy
206.13,1.94,1,level2
215.20,3.50,1,cue-easy
220.28,0.99,1,level1
229.35,3.50,1,cue-easy
234.41,1.57,1,level2
243.48,3.50,1,cue-easy
248.55,2.41,1,level3
257.61,3.50,1,cue-hard
262.70,2.11,1,level4
271.76,3.50,1,cue-easy
276.85,1.95,1,level2
285.93,3.50,1,cue-easy
291.02,1.86,1,level2
300.10,3.50,1,cue-hard
305.18,3.33,1,level6
314.27,3.50,1,cue-hard
319.35,3.44,1,level6
328.42,3.50,1,cue-easy
333.52,2.00,1,level3
342.58,3.50,1,cue-hard
347.68,2.35,1,level6
356.77,3.50,1,cue-easy
361.85,0.94,1,level1
370.92,3.50,1,cue-hard
376.00,4.91,1,level6
385.07,3.50,1,cue-hard
390.15,3.31,1,level5
399.23,3.50,1,cue-hard
404.32,3.34,1,level5
413.40,3.50,1,cue-easy
418.48,2.66,1,level3
427.57,3.50,1,cue-easy
432.67,1.16,1,level1
441.74,3.50,1,cue-hard
446.82,1.96,1,level4
455.90,3.50,1,cue-hard
460.99,4.02,1,level5
470.07,3.50,1,cue-hard
475.15,3.39,1,level4
484.24,3.50,1,cue-hard
489.34,2.17,1,level4
498.42,3.50,1,cue-hard
503.50,3.80,1,level6
512.59,3.50,1,cue-hard
517.67,3.95,1,level4
