onset,duration,weight,trial_type
3.11,3.50,1,cue-easy
8.22,1.16,1,level2
17.29,3.50,1,cue-easy
22.37,2.65,1,level3
31.44,3.50,1,cue-hard
36.51,3.86,1,level6
45.57,3.50,1,cue-easy
50.66,1.03,1,level2
59.72,3.50,1,cue-easy
64.81,1.03,1,level1
73.87,3.50,1,cue-hard
78.94,4.19,1,level6
88.01,3.50,1,cue-hard
93.08,1.98,1,level4
102.14,3.50,1,cue-easy
107.23,0.96,1,level1
116.29,3.50,1,cue-easy
121.38,2.89,1,level2
130.44,3.50,1,cue-hard
135.53,4.30,1,error
144.59,3.50,1,cue-hard
149.66,1.53,1,level4
158.73,3.50,1,cue-easy
163.81,1.57,1,level2
172.88,3.50,1,cue-easy
177.94,1.54,1,level2
187.01,3.50,1,cue-hard
192.09,1.68,1,level4
201.14,3.50,1,cue-hard
206.21,3.05,1,level5
215.28,3.50,1,cue-hard
220.34,2.76,1,level5
229.39,3.50,1,cue-hard
234.48,3.92,1,level6
243.55,3.50,1,cue-easy
248.63,0.87,1,level1
257.70,3.50,1,cue-easy
262.76,0.82,1,level1
271.83,3.50,1,cue-easy
276.93,2.66,1,level3
286.00,3.50,1,cue-hard
291.10,3.94,1,level4
300.18,3.50,1,cue-hard
305.26,4.81,1,level6
314.33,3.50,1,cue-hard
319.41,3.75,1,level6
328.48,3.50,1,cue-easy
333.56,2.37,1,level3
342.65,3.50,1,cue-easy
347.73,1.47,1,level2
356.81,3.50,1,cue-hard
361.91,4.58,1,level6
370.98,3.50,1,cue-hard
376.08,4.02,1,level5
385.15,3.50,1,cue-easy
390.23,0.96,1,level1
399.32,3.50,1,cue-hard
404.40,2.38,1,level4
413.48,3.50,1,cue-hard
418.57,2.11,1,level4
427.63,3.50,1,cue-easy
432.72,1.76,1,level3
441.78,3.50,1,cue-easy
446.87,1.18,1,level1
455.95,3.50,1,cue-hard
461.03,2.52,1,level5
470.12,3.50,1,cue-easy
475.20,2.43,1,level3
484.27,3.50,1,cue-easy
489.35,3.57,1,level3
498.43,3.50,1,cue-hard
503.53,3.20,1,level5
512.62,3.50,1,cue-easy
517.72,1.41,1,level2
