onset,duration,weight,trial_type
3.09,3.50,1,cue-first
8.19,2.82,1,task-first
17.26,3.50,1,cue-hard_hard
22.34,3.07,1,task-hard_hard
31.41,3.50,1,cue-hard_hard
36.49,1.98,1,task-hard_hard
45.56,3.50,1,cue-hard_easy
50.64,1.56,1,task-hard_easy
59.71,3.50,1,cue-easy_easy
64.79,1.15,1,task-easy_easy
73.86,3.50,1,cue-easy_hard
78.94,4.27,1,task-easy_hard
88.01,3.50,1,cue-hard_easy
93.09,1.95,1,task-hard_easy
102.16,3.50,1,cue-easy_easy
107.23,1.95,1,task-easy_easy
116.29,3.50,1,cue-easy_hard
121.38,4.12,1,task-easy_hard
130.44,3.50,1,cue-hard_hard
135.53,4.02,1,task-hard_hard
144.60,3.50,1,cue-hard_hard
149.68,4.86,1,task-hard_hard
158.73,3.50,1,cue-hard_easy
163.81,1.00,1,task-hard_easy
172.88,3.50,1,cue-easy_easy
177.96,2.79,1,task-easy_easy
187.03,3.50,1,cue-easy_easy
192.10,0.90,1,task-easy_easy
201.15,3.50,1,cue-easy_hard
206.23,3.26,1,task-easy_hard
215.30,3.50,1,cue-hard_easy
220.38,1.94,1,task-hard_easy
229.45,3.50,1,cue-easy_hard
234.53,1.90,1,task-easy_hard
243.60,3.50,1,cue-hard_easy
248.68,0.79,1,task-hard_easy
257.75,3.50,1,cue-easy_easy
262.81,3.83,1,error
271.86,3.50,1,cue-easy_easy
276.96,0.90,1,task-easy_easy
286.03,3.50,1,cue-easy_easy
291.12,1.32,1,task-easy_easy
300.18,3.50,1,cue-easy_hard
305.28,4.26,1,task-easy_hard
314.35,3.50,1,cue-hard_easy
319.43,1.88,1,task-hard_easy
328.52,3.50,1,cue-easy_hard
333.60,4.25,1,task-easy_hard
342.68,3.50,1,cue-hard_hard
347.77,3.25,1,task-hard_hard
356.83,3.50,1,cue-hard_hard
361.92,1.73,1,task-hard_hard
370.98,3.50,1,cue-hard_easy
376.07,3.50,1,task-hard_easy
385.15,3.50,1,cue-easy_easy
390.23,0.93,1,task-easy_easy
399.32,3.50,1,cue-easy_easy
404.40,2.46,1,task-easy_easy
413.47,3.50,1,cue-easy_hard
418.57,3.81,1,task-easy_hard
427.63,3.50,1,cue-hard_easy
432.73,1.05,1,task-hard_easy
441.82,3.50,1,cue-easy_hard
446.90,3.22,1,task-easy_hard
455.97,3.50,1,cue-hard_hard
461.05,3.31,1,task-hard_hard
470.12,3.50,1,cue-hard_easy
475.22,0.89,1,task-hard_easy
484.29,3.50,1,cue-easy_hard
489.37,2.08,1,task-easy_hard
498.44,3.50,1,cue-hard_hard
503.54,3.09,1,task-hard_hard
512.60,3.50,1,cue-hard_hard
517.69,3.51,1,task-hard_hard
