onset,duration,weight,trial_type
3.11,3.50,1,cue-first
8.22,2.40,1,task-first
17.29,3.50,1,cue-easy_easy
22.36,1.23,1,task-easy_easy
31.41,3.50,1,cue-easy_hard
36.47,4.97,1,task-easy_hard
45.54,3.50,1,cue-hard_easy
50.61,1.29,1,task-hard_easy
59.66,3.50,1,cue-easy_easy
64.74,2.73,1,task-easy_easy
73.79,3.50,1,cue-easy_easy
78.86,4.40,1,task-easy_easy
87.92,3.50,1,cue-easy_easy
92.99,2.43,1,task-easy_easy
102.04,3.50,1,cue-easy_easy
107.12,1.10,1,task-easy_easy
116.19,3.50,1,cue-easy_hard
121.27,3.95,1,task-easy_hard
130.34,3.50,1,cue-hard_hard
135.42,6.00,1,error
144.49,3.50,1,cue-hard_hard
149.58,4.57,1,task-hard_hard
158.64,3.50,1,cue-hard_hard
163.73,3.65,1,task-hard_hard
172.79,3.50,1,cue-hard_hard
177.88,3.98,1,task-hard_hard
186.94,3.50,1,cue-hard_easy
192.01,3.79,1,task-hard_easy
201.08,3.50,1,cue-easy_easy
206.14,2.58,1,task-easy_easy
215.21,3.50,1,cue-easy_hard
220.29,5.05,1,task-easy_hard
229.36,3.50,1,cue-hard_easy
234.44,3.84,1,task-hard_easy
243.51,3.50,1,cue-easy_hard
248.58,5.93,1,error
257.64,3.50,1,cue-hard_easy
262.73,1.87,1,task-hard_easy
271.79,3.50,1,cue-easy_hard
276.89,6.00,1,error
285.98,3.50,1,cue-hard_easy
291.08,4.46,1,task-hard_easy
300.16,3.50,1,cue-easy_hard
305.26,3.76,1,task-easy_hard
314.35,3.50,1,cue-hard_hard
319.45,3.52,1,task-hard_hard
328.53,3.50,1,cue-hard_hard
333.61,2.89,1,task-hard_hard
342.70,3.50,1,cue-hard_hard
347.80,5.34,1,task-hard_hard
356.88,3.50,1,cue-hard_easy
361.96,0.84,1,task-hard_easy
371.05,3.50,1,cue-easy_hard
376.13,3.82,1,error
385.21,3.50,1,cue-hard_hard
390.31,2.98,1,task-hard_hard
399.38,3.50,1,cue-hard_hard
404.46,3.48,1,task-hard_hard
413.55,3.50,1,cue-hard_easy
418.63,0.97,1,task-hard_easy
427.70,3.50,1,cue-easy_easy
432.80,0.76,1,task-easy_easy
441.88,3.50,1,cue-easy_easy
446.98,1.59,1,task-easy_easy
456.07,3.50,1,cue-easy_hard
461.15,3.64,1,task-easy_hard
470.23,3.50,1,cue-hard_easy
475.32,2.33,1,task-hard_easy
484.40,3.50,1,cue-easy_easy
489.48,2.42,1,task-easy_easy
498.57,3.50,1,cue-easy_hard
503.67,3.58,1,task-easy_hard
512.75,3.50,1,cue-hard_easy
517.83,0.95,1,task-hard_easy
