onset,duration,weight,trial_type
3.11,3.50,1,cue-hard
8.21,4.23,1,level6
17.28,3.50,1,cue-easy
22.36,0.87,1,level1
31.43,3.50,1,cue-easy
36.51,0.93,1,level2
45.58,3.50,1,cue-hard
50.66,4.72,1,error
59.73,3.50,1,cue-easy
64.81,2.92,1,error
73.88,3.50,1,cue-easy
78.96,1.14,1,level1
88.03,3.50,1,cue-easy
93.11,3.74,1,level3
102.18,3.50,1,cue-hard
107.24,2.50,1,level4
116.31,3.50,1,cue-hard
121.39,4.22,1,error
130.46,3.50,1,cue-easy
135.55,1.95,1,error
144.61,3.50,1,cue-hard
149.70,5.00,1,error
158.76,3.50,1,cue-hard
163.83,6.00,1,error
172.90,3.50,1,cue-easy
177.98,2.60,1,level3
187.05,3.50,1,cue-hard
192.13,6.00,1,error
201.20,3.50,1,cue-hard
206.26,4.67,1,level4
215.33,3.50,1,cue-easy
220.41,0.99,1,level1
229.48,3.50,1,cue-easy
234.56,1.47,1,level1
243.63,3.50,1,cue-hard
248.71,3.87,1,level4
257.78,3.50,1,cue-easy
262.86,1.09,1,level2
271.93,3.50,1,cue-easy
277.01,6.00,1,error
286.10,3.50,1,cue-easy
291.18,3.62,1,level3
300.27,3.50,1,cue-easy
305.35,2.09,1,level2
314.43,3.50,1,cue-hard
319.52,3.19,1,level5
328.60,3.50,1,cue-hard
333.68,4.44,1,level5
342.75,3.50,1,cue-easy
347.83,1.41,1,level2
356.90,3.50,1,cue-hard
361.98,2.56,1,level4
371.07,3.50,1,cue-hard
376.15,5.76,1,level5
385.23,3.50,1,cue-easy
390.32,1.09,1,level1
399.38,3.50,1,cue-hard
404.48,6.00,1,error
413.57,3.50,1,cue-hard
418.65,5.20,1,level6
427.73,3.50,1,cue-hard
432.84,1.80,1,level4
441.90,3.50,1,cue-hard
447.00,4.14,1,level6
456.09,3.50,1,cue-hard
461.17,2.60,1,level5
470.24,3.50,1,cue-easy
475.32,3.66,1,level3
484.39,3.50,1,cue-easy
489.47,4.72,1,level3
498.55,3.50,1,cue-easy
503.64,0.90,1,level1
512.70,3.50,1,cue-hard
517.79,5.39,1,error
