onset,duration,weight,trial_type
0.00,0.00,0,error
3.10,3.50,1,cue-first
8.22,0.93,1,task-first
17.28,3.50,1,cue-easy_easy
22.37,2.60,1,task-easy_easy
31.44,3.50,1,cue-easy_easy
36.52,1.84,1,task-easy_easy
45.59,3.50,1,cue-easy_hard
50.67,3.08,1,task-easy_hard
59.74,3.50,1,cue-hard_hard
64.82,2.60,1,task-hard_hard
73.89,3.50,1,cue-hard_easy
78.95,2.80,1,task-hard_easy
88.02,3.50,1,cue-easy_easy
93.10,2.03,1,task-easy_easy
102.17,3.50,1,cue-easy_hard
107.25,2.59,1,task-easy_hard
116.32,3.50,1,cue-hard_easy
121.40,0.86,1,task-hard_easy
130.47,3.50,1,cue-easy_hard
135.55,3.29,1,task-easy_hard
144.62,3.50,1,cue-hard_easy
149.69,3.32,1,task-hard_easy
158.75,3.50,1,cue-easy_hard
163.82,3.25,1,task-easy_hard
172.89,3.50,1,cue-hard_hard
177.97,3.09,1,task-hard_hard
187.04,3.50,1,cue-hard_hard
192.12,2.74,1,task-hard_hard
201.19,3.50,1,cue-hard_hard
206.27,3.36,1,task-hard_hard
215.34,3.50,1,cue-hard_hard
220.42,2.42,1,task-hard_hard
229.49,3.50,1,cue-hard_easy
234.57,2.10,1,task-hard_easy
243.64,3.50,1,cue-easy_easy
248.72,0.78,1,task-easy_easy
257.77,3.50,1,cue-easy_hard
262.86,3.74,1,task-easy_hard
271.92,3.50,1,cue-hard_hard
277.01,2.47,1,task-hard_hard
286.09,3.50,1,cue-hard_easy
291.17,0.80,1,task-hard_easy
300.26,3.50,1,cue-easy_hard
305.34,2.75,1,task-easy_hard
314.43,3.50,1,cue-hard_hard
319.53,3.57,1,task-hard_hard
328.59,3.50,1,cue-hard_easy
333.69,1.87,1,task-hard_easy
342.76,3.50,1,cue-easy_easy
347.84,0.82,1,task-easy_easy
356.93,3.50,1,cue-easy_easy
362.01,0.81,1,task-easy_easy
371.08,3.50,1,cue-easy_easy
376.18,2.89,1,task-easy_easy
385.24,3.50,1,cue-easy_hard
390.33,3.11,1,task-easy_hard
399.39,3.50,1,cue-hard_hard
404.49,2.87,1,task-hard_hard
413.56,3.50,1,cue-hard_easy
418.66,2.40,1,task-hard_easy
427.73,3.50,1,cue-easy_easy
432.83,1.36,1,task-easy_easy
441.89,3.50,1,cue-easy_hard
446.99,1.74,1,task-easy_hard
456.08,3.50,1,cue-hard_easy
461.18,1.14,1,task-hard_easy
470.25,3.50,1,cue-easy_hard
475.33,2.22,1,task-easy_hard
484.41,3.50,1,cue-hard_hard
489.51,1.90,1,task-hard_hard
498.60,3.50,1,cue-hard_easy
503.68,0.85,1,task-hard_easy
512.76,3.50,1,cue-easy_easy
517.86,1.79,1,task-easy_easy
