onset,duration,weight,trial_type
3.11,3.50,1,cue-first
8.21,2.02,1,task-first
17.27,3.50,1,cue-hard_hard
22.36,5.19,1,task-hard_hard
31.43,3.50,1,cue-hard_easy
36.51,1.28,1,error
45.58,3.50,1,cue-easy_hard
50.66,3.97,1,error
59.73,3.50,1,cue-hard_hard
64.81,2.45,1,task-hard_hard
73.88,3.50,1,cue-hard_easy
78.96,1.29,1,task-hard_easy
88.03,3.50,1,cue-easy_hard
93.09,3.14,1,task-easy_hard
102.16,3.50,1,cue-hard_easy
107.24,2.85,1,task-hard_easy
116.31,3.50,1,cue-easy_easy
121.39,0.82,1,task-easy_easy
130.46,3.50,1,cue-easy_easy
135.53,1.94,1,task-easy_easy
144.59,3.50,1,cue-easy_hard
149.66,1.72,1,task-easy_hard
158.73,3.50,1,cue-hard_hard
163.79,2.05,1,task-hard_hard
172.86,3.50,1,cue-hard_easy
177.93,0.89,1,task-hard_easy
187.00,3.50,1,cue-easy_hard
192.08,1.68,1,task-easy_hard
201.15,3.50,1,cue-hard_easy
206.21,1.55,1,task-hard_easy
215.28,3.50,1,cue-easy_easy
220.36,2.28,1,task-easy_easy
229.43,3.50,1,cue-easy_hard
234.51,3.17,1,task-easy_hard
243.58,3.50,1,cue-hard_hard
248.65,4.10,1,task-hard_hard
257.71,3.50,1,cue-hard_hard
262.80,3.24,1,task-hard_hard
271.86,3.50,1,cue-hard_hard
276.96,2.70,1,task-hard_hard
286.03,3.50,1,cue-hard_hard
291.13,3.21,1,task-hard_hard
300.21,3.50,1,cue-hard_easy
305.31,2.11,1,task-hard_easy
314.40,3.50,1,cue-easy_easy
319.50,1.30,1,task-easy_easy
328.58,3.50,1,cue-easy_hard
333.67,3.19,1,task-easy_hard
342.73,3.50,1,cue-hard_easy
347.82,1.52,1,task-hard_easy
356.90,3.50,1,cue-easy_easy
362.00,1.89,1,task-easy_easy
371.08,3.50,1,cue-easy_easy
376.17,1.74,1,task-easy_easy
385.25,3.50,1,cue-easy_easy
390.33,1.82,1,task-easy_easy
399.42,3.50,1,cue-easy_easy
404.50,0.80,1,task-easy_easy
413.58,3.50,1,cue-easy_hard
418.67,2.82,1,task-easy_hard
427.75,3.50,1,cue-hard_hard
432.85,4.14,1,task-hard_hard
441.93,3.50,1,cue-hard_easy
447.03,0.78,1,task-hard_easy
456.10,3.50,1,cue-easy_hard
461.20,3.28,1,task-easy_hard
470.29,3.50,1,cue-hard_easy
475.37,0.81,1,task-hard_easy
484.45,3.50,1,cue-easy_easy
489.55,1.37,1,task-easy_easy
498.64,3.50,1,cue-easy_hard
503.74,1.41,1,task-easy_hard
512.80,3.50,1,cue-hard_hard
517.89,4.32,1,task-hard_hard
