onset,duration,weight,trial_type
3.10,3.50,1,cue-easy
8.22,1.15,1,level1
17.29,3.50,1,cue-hard
22.35,2.64,1,level4
31.40,3.50,1,cue-easy
36.49,1.44,1,level2
45.56,3.50,1,cue-easy
50.62,1.00,1,level1
59.69,3.50,1,cue-easy
64.76,1.61,1,level2
73.81,3.50,1,cue-hard
78.89,2.63,1,level4
87.94,3.50,1,cue-easy
93.01,3.09,1,error
102.07,3.50,1,cue-hard
107.14,3.51,1,level6
116.19,3.50,1,cue-easy
121.27,3.08,1,level3
130.32,3.50,1,cue-easy
135.39,1.56,1,level3
144.44,3.50,1,cue-easy
149.51,1.34,1,level2
158.56,3.50,1,cue-hard
163.62,2.65,1,level5
172.69,3.50,1,cue-hard
177.76,2.80,1,level4
186.81,3.50,1,cue-hard
191.89,1.91,1,level6
200.94,3.50,1,cue-easy
206.01,3.30,1,level2
215.08,3.50,1,cue-easy
220.14,2.35,1,level3
229.21,3.50,1,cue-easy
234.28,1.16,1,level1
243.33,3.50,1,cue-easy
248.39,4.11,1,level3
257.44,3.50,1,cue-hard
262.53,5.15,1,level5
271.58,3.50,1,cue-easy
276.66,1.18,1,level1
285.73,3.50,1,cue-hard
290.81,2.60,1,level5
299.88,3.50,1,cue-easy
304.96,2.34,1,level2
314.03,3.50,1,cue-easy
319.11,1.82,1,level2
328.18,3.50,1,cue-hard
333.26,4.07,1,error
342.33,3.50,1,cue-hard
347.41,3.12,1,error
356.50,3.50,1,cue-hard
361.58,4.65,1,level5
370.65,3.50,1,cue-hard
375.73,4.81,1,level6
384.80,3.50,1,cue-hard
389.88,5.62,1,level6
398.96,3.50,1,cue-hard
404.05,3.76,1,level5
413.11,3.50,1,cue-hard
418.20,4.46,1,level5
427.26,3.50,1,cue-easy
432.35,4.70,1,level3
441.41,3.50,1,cue-hard
446.50,4.94,1,level4
455.57,3.50,1,cue-hard
460.65,4.17,1,level4
469.72,3.50,1,cue-easy
474.80,1.18,1,level1
483.87,3.50,1,cue-hard
488.95,5.13,1,level6
498.02,3.50,1,cue-easy
503.10,1.13,1,level1
512.17,3.50,1,cue-easy
517.25,1.54,1,level1
