onset,duration,weight,trial_type
3.09,3.50,1,cue-first
8.19,2.77,1,task-first
17.26,3.50,1,cue-easy_hard
22.34,4.42,1,task-easy_hard
31.39,3.50,1,cue-hard_hard
36.46,1.99,1,task-hard_hard
45.51,3.50,1,cue-hard_hard
50.57,3.96,1,task-hard_hard
59.62,3.50,1,cue-hard_easy
64.71,0.97,1,task-hard_easy
73.77,3.50,1,cue-easy_easy
78.84,2.98,1,task-easy_easy
87.89,3.50,1,cue-easy_easy
92.96,4.05,1,task-easy_easy
102.01,3.50,1,cue-easy_easy
107.07,3.20,1,task-easy_easy
116.12,3.50,1,cue-easy_easy
121.19,1.07,1,task-easy_easy
130.24,3.50,1,cue-easy_hard
135.31,3.29,1,task-easy_hard
144.38,3.50,1,cue-hard_hard
149.46,5.38,1,error
158.53,3.50,1,cue-hard_easy
163.59,1.22,1,task-hard_easy
172.66,3.50,1,cue-easy_easy
177.74,1.23,1,task-easy_easy
186.79,3.50,1,cue-easy_hard
191.86,4.39,1,error
200.91,3.50,1,cue-hard_easy
205.98,1.07,1,task-hard_easy
215.04,3.50,1,cue-easy_easy
220.11,2.59,1,task-easy_easy
229.18,3.50,1,cue-easy_hard
234.24,3.68,1,task-easy_hard
243.29,3.50,1,cue-hard_easy
248.36,3.78,1,task-hard_easy
257.41,3.50,1,cue-easy_easy
262.48,1.32,1,task-easy_easy
271.53,3.50,1,cue-easy_hard
276.63,4.42,1,task-easy_hard
285.70,3.50,1,cue-hard_easy
290.78,2.88,1,task-hard_easy
299.85,3.50,1,cue-easy_hard
304.93,3.43,1,error
314.00,3.50,1,cue-hard_easy
319.08,1.73,1,task-hard_easy
328.15,3.50,1,cue-easy_easy
333.23,5.59,1,task-easy_easy
342.30,3.50,1,cue-easy_hard
347.38,2.24,1,task-easy_hard
356.45,3.50,1,cue-hard_hard
361.53,4.20,1,task-hard_hard
370.60,3.50,1,cue-hard_hard
375.68,5.94,1,task-hard_hard
384.75,3.50,1,cue-hard_hard
389.83,3.27,1,error
398.90,3.50,1,cue-hard_hard
403.98,4.52,1,task-hard_hard
413.07,3.50,1,cue-hard_easy
418.15,4.68,1,task-hard_easy
427.22,3.50,1,cue-easy_hard
432.30,4.86,1,task-easy_hard
441.37,3.50,1,cue-hard_hard
446.45,4.07,1,task-hard_hard
455.50,3.50,1,cue-hard_easy
460.58,3.03,1,task-hard_easy
469.65,3.50,1,cue-easy_easy
474.73,1.06,1,task-easy_easy
483.80,3.50,1,cue-easy_hard
488.88,5.09,1,task-easy_hard
497.95,3.50,1,cue-hard_hard
503.03,4.68,1,error
512.10,3.50,1,cue-hard_easy
517.18,3.45,1,task-hard_easy
