onset,duration,weight,trial_type
3.09,3.50,1,cue-first
8.19,3.18,1,task-first
17.26,3.50,1,cue-easy_easy
22.32,1.50,1,task-easy_easy
31.39,3.50,1,cue-easy_hard
36.46,2.04,1,task-easy_hard
45.51,3.50,1,cue-hard_easy
50.57,0.97,1,task-hard_easy
59.64,3.50,1,cue-easy_easy
64.71,4.28,1,error
73.77,3.50,1,cue-easy_easy
78.84,4.48,1,task-easy_easy
87.89,3.50,1,cue-easy_easy
92.96,1.85,1,task-easy_easy
102.01,3.50,1,cue-easy_easy
107.09,1.43,1,task-easy_easy
116.14,3.50,1,cue-easy_hard
121.21,4.64,1,task-easy_hard
130.26,3.50,1,cue-hard_hard
135.33,4.50,1,task-hard_hard
144.38,3.50,1,cue-hard_hard
149.44,3.94,1,task-hard_hard
158.49,3.50,1,cue-hard_hard
163.56,5.54,1,task-hard_hard
172.63,3.50,1,cue-hard_hard
177.69,5.44,1,task-hard_hard
186.74,3.50,1,cue-hard_easy
191.83,4.42,1,task-hard_easy
200.88,3.50,1,cue-easy_easy
205.94,3.24,1,task-easy_easy
215.01,3.50,1,cue-easy_hard
220.09,5.00,1,error
229.14,3.50,1,cue-hard_easy
234.23,4.28,1,task-hard_easy
243.28,3.50,1,cue-easy_hard
248.36,4.40,1,task-easy_hard
257.41,3.50,1,cue-hard_easy
262.48,2.97,1,task-hard_easy
271.55,3.50,1,cue-easy_hard
276.63,6.00,1,error
285.70,3.50,1,cue-hard_easy
290.78,3.58,1,task-hard_easy
299.85,3.50,1,cue-easy_hard
304.93,3.82,1,error
314.01,3.50,1,cue-hard_hard
319.10,4.13,1,error
328.18,3.50,1,cue-hard_hard
333.26,3.60,1,task-hard_hard
342.33,3.50,1,cue-hard_hard
347.41,3.98,1,task-hard_hard
356.48,3.50,1,cue-hard_easy
361.56,1.29,1,task-hard_easy
370.63,3.50,1,cue-easy_hard
375.71,3.35,1,task-easy_hard
384.78,3.50,1,cue-hard_hard
389.86,3.65,1,task-hard_hard
398.93,3.50,1,cue-hard_hard
404.02,4.48,1,task-hard_hard
413.08,3.50,1,cue-hard_easy
418.17,1.11,1,task-hard_easy
427.23,3.50,1,cue-easy_easy
432.32,1.19,1,task-easy_easy
441.38,3.50,1,cue-easy_easy
446.47,2.09,1,task-easy_easy
455.53,3.50,1,cue-easy_hard
460.62,4.16,1,error
469.68,3.50,1,cue-hard_easy
474.77,4.45,1,task-hard_easy
483.83,3.50,1,cue-easy_easy
488.92,2.28,1,task-easy_easy
497.98,3.50,1,cue-easy_hard
503.07,4.18,1,task-easy_hard
512.13,3.50,1,cue-hard_easy
517.22,1.45,1,task-hard_easy
