onset,duration,weight,trial_type
3.09,3.50,1,cue-easy
8.19,3.18,1,level2
17.26,3.50,1,cue-easy
22.32,1.50,1,level1
31.39,3.50,1,cue-hard
36.46,2.04,1,level6
45.51,3.50,1,cue-easy
50.57,0.97,1,level1
59.64,3.50,1,cue-easy
64.71,4.28,1,error
73.77,3.50,1,cue-easy
78.84,4.48,1,level2
87.89,3.50,1,cue-easy
92.96,1.85,1,level3
102.01,3.50,1,cue-easy
107.09,1.43,1,level1
116.14,3.50,1,cue-hard
121.21,4.64,1,level5
130.26,3.50,1,cue-hard
135.33,4.50,1,level6
144.38,3.50,1,cue-hard
149.44,3.94,1,level6
158.49,3.50,1,cue-hard
163.56,5.54,1,level5
172.63,3.50,1,cue-hard
177.69,5.44,1,level4
186.74,3.50,1,cue-easy
191.83,4.42,1,level2
200.88,3.50,1,cue-easy
205.94,3.24,1,level2
215.01,3.50,1,cue-hard
220.09,5.00,1,error
229.14,3.50,1,cue-easy
234.23,4.28,1,level3
243.28,3.50,1,cue-hard
248.36,4.40,1,level5
257.41,3.50,1,cue-easy
262.48,2.97,1,level2
271.55,3.50,1,cue-hard
276.63,6.00,1,error
285.70,3.50,1,cue-easy
290.78,3.58,1,level3
299.85,3.50,1,cue-hard
304.93,3.82,1,error
314.01,3.50,1,cue-hard
319.10,4.13,1,error
328.18,3.50,1,cue-hard
333.26,3.60,1,level4
342.33,3.50,1,cue-hard
347.41,3.98,1,level4
356.48,3.50,1,cue-easy
361.56,1.29,1,level1
370.63,3.50,1,cue-hard
375.71,3.35,1,level4
384.78,3.50,1,cue-hard
389.86,3.65,1,level5
398.93,3.50,1,cue-hard
404.02,4.48,1,level5
413.08,3.50,1,cue-easy
418.17,1.11,1,level1
427.23,3.50,1,cue-easy
432.32,1.19,1,level1
441.38,3.50,1,cue-easy
446.47,2.09,1,level2
455.53,3.50,1,cue-hard
460.62,4.16,1,error
469.68,3.50,1,cue-easy
474.77,4.45,1,level3
483.83,3.50,1,cue-easy
488.92,2.28,1,level3
497.98,3.50,1,cue-hard
503.07,4.18,1,level6
512.13,3.50,1,cue-easy
517.22,1.45,1,level2
