onset,duration,weight,trial_type
3.09,3.50,1,cue-easy
8.19,2.77,1,level3
17.26,3.50,1,cue-hard
22.34,4.42,1,level5
31.39,3.50,1,cue-hard
36.46,1.99,1,level4
45.51,3.50,1,cue-hard
50.57,3.96,1,level6
59.62,3.50,1,cue-easy
64.71,0.97,1,level1
73.77,3.50,1,cue-easy
78.84,2.98,1,level2
87.89,3.50,1,cue-easy
92.96,4.05,1,level3
102.01,3.50,1,cue-easy
107.07,3.20,1,level3
116.12,3.50,1,cue-easy
121.19,1.07,1,level1
130.24,3.50,1,cue-hard
135.31,3.29,1,level4
144.38,3.50,1,cue-hard
149.46,5.38,1,error
158.53,3.50,1,cue-easy
163.59,1.22,1,level1
172.66,3.50,1,cue-easy
177.74,1.23,1,level1
186.79,3.50,1,cue-hard
191.86,4.39,1,error
200.91,3.50,1,cue-easy
205.98,1.07,1,level1
215.04,3.50,1,cue-easy
220.11,2.59,1,level3
229.18,3.50,1,cue-hard
234.24,3.68,1,level4
243.29,3.50,1,cue-easy
248.36,3.78,1,level3
257.41,3.50,1,cue-easy
262.48,1.32,1,level2
271.53,3.50,1,cue-hard
276.63,4.42,1,level6
285.70,3.50,1,cue-easy
290.78,2.88,1,level2
299.85,3.50,1,cue-hard
304.93,3.43,1,error
314.00,3.50,1,cue-easy
319.08,1.73,1,level2
328.15,3.50,1,cue-easy
333.23,5.59,1,level2
342.30,3.50,1,cue-hard
347.38,2.24,1,level4
356.45,3.50,1,cue-hard
361.53,4.20,1,level5
370.60,3.50,1,cue-hard
375.68,5.94,1,level6
384.75,3.50,1,cue-hard
389.83,3.27,1,error
398.90,3.50,1,cue-hard
403.98,4.52,1,level5
413.07,3.50,1,cue-easy
418.15,4.68,1,level3
427.22,3.50,1,cue-hard
432.30,4.86,1,level6
441.37,3.50,1,cue-hard
446.45,4.07,1,level4
455.50,3.50,1,cue-easy
460.58,3.03,1,level2
469.65,3.50,1,cue-easy
474.73,1.06,1,level1
483.80,3.50,1,cue-hard
488.88,5.09,1,level6
497.95,3.50,1,cue-hard
503.03,4.68,1,error
512.10,3.50,1,cue-easy
517.18,3.45,1,level3
