onset,duration,weight,trial_type
3.09,3.50,1,cue-easy
8.19,0.78,1,level1
17.26,3.50,1,cue-hard
22.32,3.86,1,level5
31.37,3.50,1,cue-hard
36.44,3.77,1,level5
45.49,3.50,1,cue-easy
50.56,3.95,1,level3
59.61,3.50,1,cue-hard
64.67,4.92,1,level5
73.72,3.50,1,cue-hard
78.79,4.64,1,level6
87.86,3.50,1,cue-hard
92.92,1.99,1,level4
101.98,3.50,1,cue-hard
107.04,3.92,1,level6
116.09,3.50,1,cue-easy
121.16,1.06,1,level2
130.21,3.50,1,cue-hard
135.28,2.73,1,level5
144.33,3.50,1,cue-easy
149.39,1.73,1,level2
158.46,3.50,1,cue-hard
163.53,2.81,1,level4
172.58,3.50,1,cue-hard
177.64,2.70,1,level5
186.69,3.50,1,cue-easy
191.76,0.81,1,level1
200.81,3.50,1,cue-easy
205.88,1.08,1,level2
214.93,3.50,1,cue-easy
219.99,2.92,1,level3
229.04,3.50,1,cue-easy
234.11,3.69,1,level3
243.18,3.50,1,cue-hard
248.25,1.36,1,level4
257.30,3.50,1,cue-easy
262.36,0.74,1,level1
271.41,3.50,1,cue-hard
276.48,3.88,1,level4
285.55,3.50,1,cue-hard
290.63,2.46,1,level4
299.70,3.50,1,cue-easy
304.78,1.19,1,level3
313.85,3.50,1,cue-easy
318.93,0.82,1,level1
328.00,3.50,1,cue-easy
333.08,1.91,1,level3
342.15,3.50,1,cue-hard
347.23,4.84,1,level6
356.30,3.50,1,cue-easy
361.38,3.75,1,level3
370.45,3.50,1,cue-easy
375.55,1.11,1,level2
384.62,3.50,1,cue-easy
389.70,1.13,1,level2
398.77,3.50,1,cue-hard
403.85,3.71,1,error
412.92,3.50,1,cue-easy
418.00,0.68,1,level1
427.07,3.50,1,cue-hard
432.15,4.98,1,level6
441.22,3.50,1,cue-hard
446.30,4.48,1,level6
455.37,3.50,1,cue-hard
460.45,5.11,1,level5
469.52,3.50,1,cue-hard
474.62,3.79,1,level4
483.68,3.50,1,cue-easy
488.77,2.21,1,level2
497.83,3.50,1,cue-easy
502.92,0.73,1,level1
511.98,3.50,1,cue-easy
517.07,0.76,1,level1
