onset,duration,weight,trial_type
3.09,3.50,1,cue-easy
8.19,0.77,1,level1
17.26,3.50,1,cue-hard
22.32,2.70,1,error
31.39,3.50,1,cue-easy
36.46,0.92,1,level2
45.52,3.50,1,cue-easy
50.59,0.76,1,level1
59.64,3.50,1,cue-easy
64.72,1.16,1,level2
73.77,3.50,1,cue-hard
78.86,2.96,1,level4
87.91,3.50,1,cue-easy
92.99,4.26,1,level3
102.04,3.50,1,cue-hard
107.13,4.01,1,level6
116.18,3.50,1,cue-easy
121.24,2.62,1,level3
130.31,3.50,1,cue-easy
135.38,1.10,1,level3
144.43,3.50,1,cue-easy
149.49,0.86,1,level2
158.54,3.50,1,cue-hard
163.61,2.17,1,level5
172.66,3.50,1,cue-hard
177.74,1.95,1,level4
186.81,3.50,1,cue-hard
191.89,5.11,1,level6
200.94,3.50,1,cue-easy
206.01,1.27,1,level2
215.08,3.50,1,cue-easy
220.14,3.79,1,level3
229.21,3.50,1,cue-easy
234.28,0.69,1,level1
243.34,3.50,1,cue-easy
248.43,1.75,1,level3
257.50,3.50,1,cue-hard
262.56,3.43,1,level5
271.63,3.50,1,cue-easy
276.70,0.69,1,level1
285.76,3.50,1,cue-hard
290.86,2.94,1,level5
299.95,3.50,1,cue-easy
305.03,1.59,1,level2
314.10,3.50,1,cue-easy
319.18,1.18,1,level2
328.26,3.50,1,cue-hard
333.35,6.00,1,error
342.41,3.50,1,cue-hard
347.50,1.57,1,level4
356.56,3.50,1,cue-hard
361.65,2.06,1,level5
370.71,3.50,1,cue-hard
375.80,3.52,1,level6
384.86,3.50,1,cue-hard
389.95,5.67,1,level6
399.02,3.50,1,cue-hard
404.10,3.93,1,level5
413.17,3.50,1,cue-hard
418.25,4.32,1,level5
427.32,3.50,1,cue-easy
432.40,3.32,1,level3
441.47,3.50,1,cue-hard
446.55,4.29,1,level4
455.62,3.50,1,cue-hard
460.70,4.53,1,level4
469.77,3.50,1,cue-easy
474.85,0.65,1,level1
483.90,3.50,1,cue-hard
488.98,4.66,1,error
498.05,3.50,1,cue-easy
503.13,0.67,1,level1
512.20,3.50,1,cue-easy
517.28,0.73,1,level1
