onset,duration,weight,trial_type
3.10,3.50,1,cue-hard
8.22,3.67,1,level5
17.29,3.50,1,cue-hard
22.37,2.60,1,level4
31.44,3.50,1,cue-easy
36.52,0.87,1,level1
45.59,3.50,1,cue-easy
50.67,0.89,1,level2
59.74,3.50,1,cue-easy
64.81,0.92,1,level1
73.87,3.50,1,cue-hard
78.96,4.76,1,level5
88.02,3.50,1,cue-easy
93.11,1.35,1,level1
102.17,3.50,1,cue-hard
107.26,2.88,1,level4
116.32,3.50,1,cue-hard
121.41,6.00,1,error
130.47,3.50,1,cue-hard
135.56,3.39,1,level5
144.62,3.50,1,cue-easy
149.69,1.23,1,level2
158.74,3.50,1,cue-hard
163.82,4.84,1,level5
172.89,3.50,1,cue-hard
177.97,2.78,1,level5
187.02,3.50,1,cue-hard
192.09,5.53,1,error
201.14,3.50,1,cue-easy
206.23,3.46,1,level3
215.29,3.50,1,cue-hard
220.38,2.13,1,level5
229.44,3.50,1,cue-easy
234.51,4.65,1,level3
243.58,3.50,1,cue-easy
248.66,1.13,1,level1
257.71,3.50,1,cue-easy
262.79,0.81,1,level1
271.86,3.50,1,cue-easy
276.94,3.10,1,level3
286.03,3.50,1,cue-hard
291.11,4.33,1,level6
300.18,3.50,1,cue-hard
305.28,5.61,1,error
314.34,3.50,1,cue-easy
319.43,2.39,1,level2
328.49,3.50,1,cue-easy
333.58,2.81,1,level2
342.64,3.50,1,cue-hard
347.73,4.19,1,level6
356.80,3.50,1,cue-easy
361.90,0.80,1,level1
370.96,3.50,1,cue-hard
376.05,3.25,1,level6
385.13,3.50,1,cue-hard
390.23,3.10,1,level4
399.31,3.50,1,cue-easy
404.41,2.84,1,level3
413.50,3.50,1,cue-easy
418.60,2.35,1,level3
427.66,3.50,1,cue-hard
432.75,3.33,1,level4
441.81,3.50,1,cue-easy
446.91,0.88,1,level2
456.00,3.50,1,cue-easy
461.08,2.86,1,level3
470.16,3.50,1,cue-easy
475.25,2.17,1,level2
484.33,3.50,1,cue-hard
489.41,3.13,1,level4
498.50,3.50,1,cue-hard
503.58,2.38,1,level4
512.67,3.50,1,cue-hard
517.75,3.69,1,level5
