onset,duration,weight,trial_type
3.09,3.50,1,cue-first
8.19,2.31,1,task-first
17.24,3.50,1,cue-hard_easy
22.33,0.89,1,task-hard_easy
31.39,3.50,1,cue-easy_hard
36.48,2.91,1,task-easy_hard
45.54,3.50,1,cue-hard_hard
50.63,2.55,1,task-hard_hard
59.69,3.50,1,cue-hard_hard
64.78,5.99,1,task-hard_hard
73.84,3.50,1,cue-hard_easy
78.93,0.84,1,task-hard_easy
87.99,3.50,1,cue-easy_hard
93.08,4.80,1,task-easy_hard
102.14,3.50,1,cue-hard_hard
107.21,2.51,1,task-hard_hard
116.28,3.50,1,cue-hard_easy
121.36,2.81,1,task-hard_easy
130.43,3.50,1,cue-easy_easy
135.51,1.05,1,task-easy_easy
144.58,3.50,1,cue-easy_hard
149.66,3.16,1,task-easy_hard
158.73,3.50,1,cue-hard_easy
163.81,1.14,1,task-hard_easy
172.88,3.50,1,cue-easy_hard
177.96,3.88,1,task-easy_hard
187.03,3.50,1,cue-hard_hard
192.11,2.90,1,task-hard_hard
201.16,3.50,1,cue-hard_easy
206.25,0.81,1,task-hard_easy
215.30,3.50,1,cue-easy_easy
220.36,0.84,1,task-easy_easy
229.43,3.50,1,cue-easy_hard
234.51,3.40,1,error
243.58,3.50,1,cue-hard_easy
248.65,1.04,1,task-hard_easy
257.71,3.50,1,cue-easy_easy
262.80,3.03,1,task-easy_easy
271.86,3.50,1,cue-easy_easy
276.96,0.90,1,task-easy_easy
286.03,3.50,1,cue-easy_easy
291.11,3.34,1,task-easy_easy
300.18,3.50,1,cue-easy_hard
305.27,4.47,1,task-easy_hard
314.35,3.50,1,cue-hard_hard
319.45,4.41,1,task-hard_hard
328.52,3.50,1,cue-hard_hard
333.62,4.07,1,task-hard_hard
342.68,3.50,1,cue-hard_hard
347.77,4.69,1,task-hard_hard
356.83,3.50,1,cue-hard_easy
361.92,1.52,1,task-hard_easy
371.00,3.50,1,cue-easy_hard
376.08,2.71,1,task-easy_hard
385.17,3.50,1,cue-hard_hard
390.25,4.03,1,task-hard_hard
399.32,3.50,1,cue-hard_easy
404.42,2.59,1,task-hard_easy
413.48,3.50,1,cue-easy_easy
418.58,2.03,1,task-easy_easy
427.67,3.50,1,cue-easy_easy
432.75,1.62,1,task-easy_easy
441.83,3.50,1,cue-easy_easy
446.94,0.83,1,task-easy_easy
456.02,3.50,1,cue-easy_easy
461.12,1.66,1,task-easy_easy
470.20,3.50,1,cue-easy_hard
475.29,3.78,1,task-easy_hard
484.37,3.50,1,cue-hard_hard
489.45,3.05,1,task-hard_hard
498.54,3.50,1,cue-hard_easy
503.64,2.50,1,task-hard_easy
512.72,3.50,1,cue-easy_hard
517.82,2.85,1,task-easy_hard
