onset,duration,weight,trial_type
3.09,3.50,1,cue-hard
8.19,2.31,1,level4
17.24,3.50,1,cue-easy
22.33,0.89,1,level1
31.39,3.50,1,cue-hard
36.48,2.91,1,level5
45.54,3.50,1,cue-hard
50.63,2.55,1,level4
59.69,3.50,1,cue-hard
64.78,5.99,1,level5
73.84,3.50,1,cue-easy
78.93,0.84,1,level1
87.99,3.50,1,cue-hard
93.08,4.80,1,level4
102.14,3.50,1,cue-hard
107.21,2.51,1,level4
116.28,3.50,1,cue-easy
121.36,2.81,1,level2
130.43,3.50,1,cue-easy
135.51,1.05,1,level2
144.58,3.50,1,cue-hard
149.66,3.16,1,level5
158.73,3.50,1,cue-easy
163.81,1.14,1,level2
172.88,3.50,1,cue-hard
177.96,3.88,1,level4
187.03,3.50,1,cue-hard
192.11,2.90,1,level6
201.16,3.50,1,cue-easy
206.25,0.81,1,level1
215.30,3.50,1,cue-easy
220.36,0.84,1,level1
229.43,3.50,1,cue-hard
234.51,3.40,1,error
243.58,3.50,1,cue-easy
248.65,1.04,1,level2
257.71,3.50,1,cue-easy
262.80,3.03,1,level3
271.86,3.50,1,cue-easy
276.96,0.90,1,level1
286.03,3.50,1,cue-easy
291.11,3.34,1,level3
300.18,3.50,1,cue-hard
305.27,4.47,1,level6
314.35,3.50,1,cue-hard
319.45,4.41,1,level5
328.52,3.50,1,cue-hard
333.62,4.07,1,level6
342.68,3.50,1,cue-hard
347.77,4.69,1,level6
356.83,3.50,1,cue-easy
361.92,1.52,1,level3
371.00,3.50,1,cue-hard
376.08,2.71,1,level5
385.17,3.50,1,cue-hard
390.25,4.03,1,level5
399.32,3.50,1,cue-easy
404.42,2.59,1,level3
413.48,3.50,1,cue-easy
418.58,2.03,1,level3
427.67,3.50,1,cue-easy
432.75,1.62,1,level2
441.83,3.50,1,cue-easy
446.94,0.83,1,level1
456.02,3.50,1,cue-easy
461.12,1.66,1,level2
470.20,3.50,1,cue-hard
475.29,3.78,1,level6
484.37,3.50,1,cue-hard
489.45,3.05,1,level4
498.54,3.50,1,cue-easy
503.64,2.50,1,level3
512.72,3.50,1,cue-hard
517.82,2.85,1,level4
