onset,duration,weight,trial_type
3.10,3.50,1,cue-hard
8.22,6.00,1,level5
17.28,3.50,1,cue-hard
22.37,6.00,1,error
31.43,3.50,1,cue-hard
36.52,4.74,1,error
45.58,3.50,1,cue-hard
50.65,4.82,1,level6
59.72,3.50,1,cue-hard
64.80,3.15,1,level6
73.87,3.50,1,cue-easy
78.95,1.08,1,level2
88.02,3.50,1,cue-hard
93.10,4.85,1,level6
102.17,3.50,1,cue-easy
107.24,0.85,1,level1
116.30,3.50,1,cue-hard
121.39,3.12,1,level6
130.45,3.50,1,cue-hard
135.52,2.83,1,level4
144.59,3.50,1,cue-easy
149.67,0.74,1,level1
158.74,3.50,1,cue-hard
163.82,3.95,1,level5
172.89,3.50,1,cue-hard
177.97,3.16,1,level5
187.04,3.50,1,cue-easy
192.12,2.42,1,level3
201.19,3.50,1,cue-hard
206.27,5.02,1,level6
215.34,3.50,1,cue-hard
220.41,3.68,1,level5
229.47,3.50,1,cue-easy
234.54,0.79,1,level1
243.61,3.50,1,cue-easy
248.69,2.25,1,level3
257.76,3.50,1,cue-easy
262.86,3.69,1,level3
271.92,3.50,1,cue-easy
277.01,1.49,1,level2
286.07,3.50,1,cue-hard
291.17,2.69,1,level4
300.26,3.50,1,cue-hard
305.34,1.58,1,level4
314.41,3.50,1,cue-hard
319.51,4.74,1,level6
328.57,3.50,1,cue-easy
333.66,2.32,1,level3
342.74,3.50,1,cue-hard
347.82,3.24,1,level4
356.89,3.50,1,cue-easy
361.98,2.23,1,level3
371.06,3.50,1,cue-easy
376.14,0.74,1,level1
385.21,3.50,1,cue-easy
390.31,1.25,1,level2
399.38,3.50,1,cue-easy
404.48,1.22,1,level1
413.56,3.50,1,cue-easy
418.64,0.95,1,level1
427.73,3.50,1,cue-hard
432.81,4.65,1,level4
441.89,3.50,1,cue-easy
446.98,2.08,1,level2
456.04,3.50,1,cue-easy
461.13,1.79,1,error
470.21,3.50,1,cue-hard
475.29,3.74,1,level5
484.38,3.50,1,cue-easy
489.48,2.39,1,level2
498.56,3.50,1,cue-easy
503.66,2.74,1,error
512.75,3.50,1,cue-hard
517.85,6.00,1,error
