onset,duration,weight,trial_type
3.11,3.50,1,cue-first
8.21,6.00,1,task-first
17.27,3.50,1,cue-hard_hard
22.36,3.92,1,task-hard_hard
31.42,3.50,1,cue-hard_hard
36.51,4.35,1,task-hard_hard
45.57,3.50,1,cue-hard_hard
50.66,5.43,1,task-hard_hard
59.73,3.50,1,cue-hard_easy
64.81,1.67,1,task-hard_easy
73.88,3.50,1,cue-easy_hard
78.96,5.84,1,task-easy_hard
88.03,3.50,1,cue-hard_hard
93.11,4.89,1,error
102.18,3.50,1,cue-hard_easy
107.26,2.58,1,task-hard_easy
116.33,3.50,1,cue-easy_easy
121.41,3.59,1,task-easy_easy
130.48,3.50,1,cue-easy_easy
135.54,2.67,1,task-easy_easy
144.61,3.50,1,cue-easy_easy
149.69,2.32,1,task-easy_easy
158.76,3.50,1,cue-easy_hard
163.83,4.21,1,task-easy_hard
172.89,3.50,1,cue-hard_hard
177.96,1.93,1,task-hard_hard
187.03,3.50,1,cue-hard_hard
192.09,1.84,1,task-hard_hard
201.16,3.50,1,cue-hard_easy
206.23,2.00,1,task-hard_easy
215.30,3.50,1,cue-easy_easy
220.38,1.12,1,task-easy_easy
229.45,3.50,1,cue-easy_hard
234.53,5.38,1,task-easy_hard
243.60,3.50,1,cue-hard_hard
248.68,4.87,1,task-hard_hard
257.76,3.50,1,cue-hard_easy
262.86,2.28,1,task-hard_easy
271.95,3.50,1,cue-easy_hard
277.03,5.00,1,task-easy_hard
286.10,3.50,1,cue-hard_easy
291.18,0.98,1,task-hard_easy
300.25,3.50,1,cue-easy_easy
305.35,3.78,1,task-easy_easy
314.43,3.50,1,cue-easy_easy
319.51,1.74,1,task-easy_easy
328.60,3.50,1,cue-easy_easy
333.68,1.12,1,task-easy_easy
342.77,3.50,1,cue-easy_easy
347.85,1.36,1,task-easy_easy
356.93,3.50,1,cue-easy_hard
362.02,2.84,1,task-easy_hard
371.10,3.50,1,cue-hard_easy
376.18,1.98,1,task-hard_easy
385.25,3.50,1,cue-easy_hard
390.33,4.39,1,task-easy_hard
399.42,3.50,1,cue-hard_hard
404.50,4.22,1,task-hard_hard
413.57,3.50,1,cue-hard_easy
418.65,1.31,1,task-hard_easy
427.73,3.50,1,cue-easy_hard
432.83,4.15,1,task-easy_hard
441.92,3.50,1,cue-hard_easy
447.00,0.82,1,task-hard_easy
456.08,3.50,1,cue-easy_easy
461.17,0.92,1,task-easy_easy
470.25,3.50,1,cue-easy_hard
475.35,4.55,1,task-easy_hard
484.44,3.50,1,cue-hard_easy
489.52,3.31,1,task-hard_easy
498.60,3.50,1,cue-easy_hard
503.70,4.16,1,task-easy_hard
512.79,3.50,1,cue-hard_hard
517.89,3.58,1,task-hard_hard
