onset,duration,weight,trial_type
3.09,3.50,1,cue-hard
8.19,4.40,1,level4
17.26,3.50,1,cue-easy
22.34,0.97,1,level1
31.41,3.50,1,cue-easy
36.49,3.28,1,level3
45.56,3.50,1,cue-hard
50.64,6.00,1,error
59.71,3.50,1,cue-hard
64.78,3.71,1,level5
73.83,3.50,1,cue-hard
78.89,4.16,1,level6
87.96,3.50,1,cue-hard
93.03,6.00,1,error
102.09,3.50,1,cue-easy
107.16,3.04,1,level2
116.23,3.50,1,cue-easy
121.31,3.75,1,level3
130.38,3.50,1,cue-easy
135.44,0.93,1,level1
144.51,3.50,1,cue-easy
149.59,2.90,1,level2
158.66,3.50,1,cue-hard
163.74,6.00,1,error
172.81,3.50,1,cue-easy
177.89,1.90,1,level3
186.96,3.50,1,cue-easy
192.05,1.26,1,level2
201.11,3.50,1,cue-hard
206.20,3.46,1,level5
215.25,3.50,1,cue-easy
220.31,2.94,1,level3
229.38,3.50,1,cue-easy
234.46,2.84,1,level3
243.53,3.50,1,cue-hard
248.61,2.95,1,level6
257.68,3.50,1,cue-easy
262.76,1.68,1,level1
271.85,3.50,1,cue-easy
276.95,1.17,1,level1
286.03,3.50,1,cue-hard
291.11,3.11,1,level4
300.18,3.50,1,cue-easy
305.26,1.74,1,level2
314.35,3.50,1,cue-easy
319.43,0.90,1,level1
328.50,3.50,1,cue-hard
333.58,5.43,1,level5
342.67,3.50,1,cue-easy
347.75,0.86,1,level1
356.82,3.50,1,cue-hard
361.90,3.63,1,level6
370.98,3.50,1,cue-hard
376.07,3.88,1,level5
385.13,3.50,1,cue-hard
390.22,2.10,1,level4
399.30,3.50,1,cue-hard
404.38,5.01,1,level6
413.47,3.50,1,cue-hard
418.57,2.57,1,level4
427.65,3.50,1,cue-hard
432.73,2.40,1,level4
441.82,3.50,1,cue-hard
446.92,4.74,1,level5
456.00,3.50,1,cue-easy
461.10,1.57,1,level2
470.18,3.50,1,cue-easy
475.27,1.48,1,level2
484.35,3.50,1,cue-hard
489.45,2.75,1,level4
498.54,3.50,1,cue-easy
503.62,4.06,1,level3
512.70,3.50,1,cue-hard
517.80,2.82,1,level4
