onset,duration,weight,trial_type
3.10,3.50,1,cue-easy
8.21,1.22,1,level2
17.28,3.50,1,cue-easy
22.36,0.86,1,level1
31.43,3.50,1,cue-hard
36.51,2.57,1,level5
45.58,3.50,1,cue-easy
50.65,0.82,1,level1
59.71,3.50,1,cue-hard
64.81,1.44,1,level4
73.88,3.50,1,cue-hard
78.95,1.82,1,level4
88.02,3.50,1,cue-hard
93.10,5.79,1,level5
102.17,3.50,1,cue-hard
107.23,3.86,1,error
116.30,3.50,1,cue-easy
121.38,1.37,1,level2
130.45,3.50,1,cue-easy
135.53,3.52,1,level3
144.60,3.50,1,cue-easy
149.68,1.10,1,level2
158.75,3.50,1,cue-hard
163.83,5.18,1,level5
172.90,3.50,1,cue-hard
177.97,2.59,1,level4
187.03,3.50,1,cue-easy
192.12,1.71,1,level2
201.18,3.50,1,cue-hard
206.25,2.01,1,error
215.32,3.50,1,cue-easy
220.38,1.88,1,level3
229.45,3.50,1,cue-easy
234.54,2.50,1,level3
243.60,3.50,1,cue-hard
248.69,2.90,1,level4
257.75,3.50,1,cue-hard
262.85,4.42,1,level6
271.94,3.50,1,cue-easy
277.04,1.92,1,level3
286.12,3.50,1,cue-hard
291.22,3.28,1,level5
300.29,3.50,1,cue-hard
305.37,6.00,1,error
314.45,3.50,1,cue-hard
319.55,2.22,1,level4
328.64,3.50,1,cue-easy
333.74,0.87,1,level1
342.82,3.50,1,cue-hard
347.92,3.47,1,level6
357.00,3.50,1,cue-easy
362.09,2.37,1,level2
371.17,3.50,1,cue-hard
376.26,3.44,1,level6
385.32,3.50,1,cue-hard
390.41,3.84,1,level6
399.47,3.50,1,cue-hard
404.56,4.18,1,level5
413.62,3.50,1,cue-easy
418.72,2.24,1,level3
427.81,3.50,1,cue-easy
432.89,0.88,1,level1
441.96,3.50,1,cue-easy
447.04,1.69,1,level3
456.11,3.50,1,cue-hard
461.19,3.39,1,level6
470.26,3.50,1,cue-easy
475.36,0.75,1,level1
484.42,3.50,1,cue-easy
489.51,0.96,1,level1
498.57,3.50,1,cue-easy
503.66,1.32,1,level2
512.72,3.50,1,cue-easy
517.81,1.28,1,level2
