onset,duration,weight,trial_type
3.11,3.50,1,cue-hard
8.21,2.29,1,level4
17.27,3.50,1,cue-easy
22.36,1.43,1,level2
31.42,3.50,1,cue-easy
36.49,1.58,1,level3
45.56,3.50,1,cue-easy
50.62,1.93,1,level2
59.69,3.50,1,cue-easy
64.77,0.72,1,level1
73.84,3.50,1,cue-easy
78.92,2.12,1,level2
87.99,3.50,1,cue-easy
93.06,1.73,1,level2
102.12,3.50,1,cue-hard
107.19,2.37,1,level5
116.26,3.50,1,cue-easy
121.33,2.76,1,level3
130.38,3.50,1,cue-hard
135.46,1.66,1,level4
144.53,3.50,1,cue-easy
149.59,1.33,1,level1
158.64,3.50,1,cue-easy
163.73,0.67,1,level1
172.79,3.50,1,cue-hard
177.88,2.89,1,level4
186.93,3.50,1,cue-easy
192.01,1.82,1,level3
201.08,3.50,1,cue-hard
206.14,2.00,1,level6
215.21,3.50,1,cue-hard
220.29,4.14,1,level5
229.36,3.50,1,cue-hard
234.44,3.21,1,level4
243.51,3.50,1,cue-hard
248.58,4.51,1,level5
257.64,3.50,1,cue-easy
262.73,2.44,1,level2
271.81,3.50,1,cue-hard
276.91,3.77,1,level6
286.00,3.50,1,cue-hard
291.08,4.43,1,level4
300.15,3.50,1,cue-hard
305.25,6.00,1,error
314.33,3.50,1,cue-easy
319.41,0.87,1,level1
328.50,3.50,1,cue-easy
333.58,1.49,1,level3
342.66,3.50,1,cue-easy
347.76,0.86,1,level1
356.85,3.50,1,cue-hard
361.93,3.65,1,level5
371.01,3.50,1,cue-hard
376.10,3.62,1,level5
385.16,3.50,1,cue-easy
390.25,0.96,1,level1
399.31,3.50,1,cue-hard
404.40,4.79,1,level6
413.48,3.50,1,cue-hard
418.57,3.46,1,level6
427.63,3.50,1,cue-easy
432.72,1.79,1,level3
441.80,3.50,1,cue-easy
446.88,2.38,1,level3
455.97,3.50,1,cue-hard
461.05,3.33,1,level5
470.13,3.50,1,cue-hard
475.22,4.77,1,level6
484.28,3.50,1,cue-easy
489.37,1.60,1,error
498.43,3.50,1,cue-hard
503.53,2.92,1,level4
512.62,3.50,1,cue-hard
517.70,1.63,1,level4
