onset,duration,weight,trial_type
3.09,3.50,1,cue-first
8.19,1.81,1,task-first
17.24,3.50,1,cue-hard_easy
22.32,2.18,1,task-hard_easy
31.37,3.50,1,cue-easy_easy
36.44,0.94,1,task-easy_easy
45.49,3.50,1,cue-easy_easy
50.56,1.67,1,task-easy_easy
59.62,3.50,1,cue-easy_easy
64.69,1.30,1,task-easy_easy
73.74,3.50,1,cue-easy_easy
78.81,0.88,1,task-easy_easy
87.86,3.50,1,cue-easy_easy
92.92,2.52,1,task-easy_easy
101.97,3.50,1,cue-easy_easy
107.04,1.68,1,task-easy_easy
116.09,3.50,1,cue-easy_hard
121.17,2.37,1,task-easy_hard
130.24,3.50,1,cue-hard_easy
135.32,0.98,1,task-hard_easy
144.38,3.50,1,cue-easy_hard
149.44,3.47,1,task-easy_hard
158.51,3.50,1,cue-hard_easy
163.58,1.73,1,task-hard_easy
172.63,3.50,1,cue-easy_easy
177.71,1.99,1,task-easy_easy
186.76,3.50,1,cue-easy_hard
191.83,3.19,1,task-easy_hard
200.89,3.50,1,cue-hard_hard
205.98,4.11,1,task-hard_hard
215.04,3.50,1,cue-hard_easy
220.11,1.97,1,task-hard_easy
229.18,3.50,1,cue-easy_hard
234.24,2.47,1,task-easy_hard
243.31,3.50,1,cue-hard_hard
248.41,2.46,1,task-hard_hard
257.49,3.50,1,cue-hard_hard
262.58,3.92,1,task-hard_hard
271.66,3.50,1,cue-hard_easy
276.76,0.99,1,task-hard_easy
285.85,3.50,1,cue-easy_easy
290.95,0.95,1,task-easy_easy
300.03,3.50,1,cue-easy_hard
305.13,2.61,1,task-easy_hard
314.20,3.50,1,cue-hard_easy
319.30,1.43,1,task-hard_easy
328.36,3.50,1,cue-easy_hard
333.45,2.62,1,task-easy_hard
342.53,3.50,1,cue-hard_hard
347.61,3.92,1,task-hard_hard
356.70,3.50,1,cue-hard_easy
361.80,1.92,1,task-hard_easy
370.88,3.50,1,cue-easy_easy
375.98,1.87,1,task-easy_easy
385.05,3.50,1,cue-easy_hard
390.13,3.81,1,task-easy_hard
399.20,3.50,1,cue-hard_hard
404.28,2.07,1,task-hard_hard
413.35,3.50,1,cue-hard_hard
418.43,4.84,1,task-hard_hard
427.50,3.50,1,cue-hard_hard
432.58,3.39,1,error
441.65,3.50,1,cue-hard_easy
446.73,1.35,1,task-hard_easy
455.80,3.50,1,cue-easy_hard
460.88,3.77,1,task-easy_hard
469.97,3.50,1,cue-hard_hard
475.05,4.12,1,task-hard_hard
484.12,3.50,1,cue-hard_easy
489.22,0.96,1,task-hard_easy
498.28,3.50,1,cue-easy_hard
503.38,3.16,1,task-easy_hard
512.45,3.50,1,cue-hard_hard
517.53,1.89,1,task-hard_hard
