onset,duration,weight,trial_type
3.09,3.50,1,cue-easy
8.19,0.83,1,level1
17.26,3.50,1,cue-hard
22.34,3.02,1,level6
31.41,3.50,1,cue-easy
36.49,1.91,1,level3
45.54,3.50,1,cue-easy
50.61,2.12,1,level3
59.67,3.50,1,cue-hard
64.76,3.31,1,error
73.81,3.50,1,cue-hard
78.87,3.80,1,level6
87.94,3.50,1,cue-easy
93.02,1.44,1,level2
102.07,3.50,1,cue-easy
107.16,2.26,1,level3
116.22,3.50,1,cue-easy
121.29,0.96,1,level1
130.34,3.50,1,cue-hard
135.41,2.27,1,level5
144.48,3.50,1,cue-hard
149.56,2.42,1,level4
158.61,3.50,1,cue-hard
163.68,4.90,1,level6
172.73,3.50,1,cue-hard
177.79,3.03,1,level4
186.86,3.50,1,cue-hard
191.94,3.79,1,level5
201.01,3.50,1,cue-hard
206.09,2.71,1,level5
215.14,3.50,1,cue-easy
220.23,0.92,1,level1
229.29,3.50,1,cue-easy
234.36,0.87,1,level1
243.41,3.50,1,cue-easy
248.51,1.60,1,level2
257.59,3.50,1,cue-hard
262.69,2.74,1,level5
271.78,3.50,1,cue-easy
276.88,2.76,1,level3
285.95,3.50,1,cue-hard
291.05,1.92,1,level4
300.11,3.50,1,cue-easy
305.21,2.48,1,level2
314.28,3.50,1,cue-easy
319.36,0.91,1,level1
328.43,3.50,1,cue-hard
333.51,1.92,1,level4
342.60,3.50,1,cue-easy
347.70,2.08,1,level3
356.76,3.50,1,cue-easy
361.85,1.76,1,level2
370.91,3.50,1,cue-easy
376.00,2.07,1,level2
385.08,3.50,1,cue-hard
390.18,3.62,1,level6
399.25,3.50,1,cue-hard
404.33,3.41,1,level6
413.40,3.50,1,cue-hard
418.48,3.87,1,level5
427.55,3.50,1,cue-easy
432.63,1.38,1,level2
441.70,3.50,1,cue-hard
446.78,2.62,1,level4
455.87,3.50,1,cue-hard
460.97,1.27,1,level4
470.05,3.50,1,cue-easy
475.13,0.94,1,level1
484.22,3.50,1,cue-easy
489.32,1.72,1,level3
498.40,3.50,1,cue-hard
503.48,4.13,1,error
512.55,3.50,1,cue-easy
517.65,0.81,1,level1
