onset,duration,weight,trial_type
3.09,3.50,1,cue-hard
8.19,2.51,1,level4
17.26,3.50,1,cue-easy
22.34,2.08,1,level3
31.46,3.50,1,cue-easy
36.52,2.18,1,level3
45.59,3.50,1,cue-easy
50.66,1.15,1,level1
59.72,3.50,1,cue-easy
64.81,2.22,1,level3
73.87,3.50,1,cue-hard
78.96,2.85,1,level5
88.01,3.50,1,cue-easy
93.09,1.00,1,level1
102.14,3.50,1,cue-easy
107.22,1.02,1,level1
116.29,3.50,1,cue-easy
121.37,2.47,1,level2
130.44,3.50,1,cue-easy
135.53,1.75,1,level3
144.59,3.50,1,cue-hard
149.66,2.01,1,level4
158.71,3.50,1,cue-hard
163.78,1.82,1,level4
172.84,3.50,1,cue-easy
177.91,1.72,1,level2
186.98,3.50,1,cue-easy
192.04,0.93,1,level1
201.09,3.50,1,cue-hard
206.18,2.01,1,level5
215.23,3.50,1,cue-easy
220.29,1.94,1,level2
229.34,3.50,1,cue-hard
234.41,3.14,1,error
243.49,3.50,1,cue-easy
248.59,1.25,1,level2
257.68,3.50,1,cue-easy
262.76,1.59,1,level2
271.85,3.50,1,cue-hard
276.93,2.35,1,level5
286.00,3.50,1,cue-easy
291.08,2.28,1,level3
300.15,3.50,1,cue-hard
305.25,2.47,1,level6
314.33,3.50,1,cue-easy
319.43,1.08,1,level1
328.50,3.50,1,cue-hard
333.58,2.09,1,level4
342.65,3.50,1,cue-easy
347.73,1.09,1,level1
356.81,3.50,1,cue-hard
361.91,3.36,1,error
370.98,3.50,1,cue-hard
376.08,2.89,1,level6
385.16,3.50,1,cue-easy
390.25,1.84,1,level3
399.33,3.50,1,cue-easy
404.43,1.71,1,level2
413.51,3.50,1,cue-hard
418.62,1.95,1,level4
427.68,3.50,1,cue-hard
432.77,3.95,1,level5
441.83,3.50,1,cue-hard
446.92,2.03,1,level4
455.98,3.50,1,cue-hard
461.07,3.18,1,level6
470.15,3.50,1,cue-hard
475.23,3.88,1,level5
484.32,3.50,1,cue-hard
489.42,2.84,1,level5
498.50,3.50,1,cue-hard
503.60,3.88,1,level6
512.68,3.50,1,cue-hard
517.77,1.70,1,level4
