onset,duration,weight,trial_type
3.09,3.50,1,cue-first
8.19,2.81,1,task-first
17.26,3.50,1,cue-easy_hard
22.34,2.33,1,task-easy_hard
31.41,3.50,1,cue-hard_easy
36.49,1.30,1,task-hard_easy
45.56,3.50,1,cue-easy_easy
50.64,0.79,1,task-easy_easy
59.71,3.50,1,cue-easy_hard
64.79,3.03,1,task-easy_hard
73.84,3.50,1,cue-hard_hard
78.93,2.84,1,task-hard_hard
87.99,3.50,1,cue-hard_hard
93.06,2.91,1,task-hard_hard
102.13,3.50,1,cue-hard_hard
107.21,2.06,1,task-hard_hard
116.28,3.50,1,cue-hard_hard
121.34,4.13,1,task-hard_hard
130.41,3.50,1,cue-hard_hard
135.49,2.15,1,task-hard_hard
144.56,3.50,1,cue-hard_easy
149.63,1.99,1,task-hard_easy
158.70,3.50,1,cue-easy_easy
163.78,1.18,1,task-easy_easy
172.83,3.50,1,cue-easy_hard
177.91,5.20,1,task-easy_hard
186.98,3.50,1,cue-hard_hard
192.06,4.76,1,task-hard_hard
201.13,3.50,1,cue-hard_hard
206.21,3.81,1,task-hard_hard
215.28,3.50,1,cue-hard_easy
220.35,0.86,1,task-hard_easy
229.41,3.50,1,cue-easy_hard
234.50,5.88,1,error
243.56,3.50,1,cue-hard_easy
248.63,0.89,1,task-hard_easy
257.70,3.50,1,cue-easy_easy
262.76,1.81,1,task-easy_easy
271.83,3.50,1,cue-easy_hard
276.93,2.82,1,task-easy_hard
286.01,3.50,1,cue-hard_easy
291.10,3.31,1,task-hard_easy
300.16,3.50,1,cue-easy_easy
305.27,1.82,1,task-easy_easy
314.35,3.50,1,cue-easy_hard
319.43,3.57,1,task-easy_hard
328.52,3.50,1,cue-hard_hard
333.62,3.86,1,task-hard_hard
342.68,3.50,1,cue-hard_easy
347.77,2.03,1,task-hard_easy
356.83,3.50,1,cue-easy_hard
361.92,3.79,1,error
371.00,3.50,1,cue-hard_easy
376.08,2.54,1,task-hard_easy
385.17,3.50,1,cue-easy_easy
390.25,0.79,1,task-easy_easy
399.33,3.50,1,cue-easy_easy
404.42,0.89,1,task-easy_easy
413.50,3.50,1,cue-easy_hard
418.58,3.44,1,task-easy_hard
427.67,3.50,1,cue-hard_hard
432.77,2.73,1,task-hard_hard
441.83,3.50,1,cue-hard_easy
446.92,0.75,1,task-hard_easy
456.00,3.50,1,cue-easy_easy
461.10,2.44,1,task-easy_easy
470.17,3.50,1,cue-easy_hard
475.25,2.47,1,task-easy_hard
484.34,3.50,1,cue-hard_easy
489.42,2.91,1,task-hard_easy
498.49,3.50,1,cue-easy_easy
503.57,1.92,1,task-easy_easy
512.65,3.50,1,cue-easy_easy
517.74,2.01,1,task-easy_easy
