onset,duration,weight,trial_type
3.11,3.50,1,cue-hard
8.22,3.38,1,level5
17.29,3.50,1,cue-hard
22.37,5.65,1,level6
31.44,3.50,1,cue-easy
36.52,2.00,1,level2
45.59,3.50,1,cue-easy
50.67,2.37,1,level3
59.74,3.50,1,cue-hard
64.82,2.78,1,level4
73.89,3.50,1,cue-hard
78.97,2.97,1,level4
88.04,3.50,1,cue-hard
93.12,1.90,1,level5
102.19,3.50,1,cue-easy
107.26,1.51,1,level2
116.32,3.50,1,cue-easy
121.41,0.99,1,level1
130.47,3.50,1,cue-easy
135.56,1.57,1,level3
144.63,3.50,1,cue-easy
149.71,3.30,1,level2
158.78,3.50,1,cue-easy
163.86,1.35,1,level2
172.93,3.50,1,cue-hard
178.01,2.95,1,level4
187.08,3.50,1,cue-hard
192.16,4.16,1,level6
201.23,3.50,1,cue-easy
206.31,0.90,1,level1
215.38,3.50,1,cue-easy
220.46,1.72,1,level2
229.53,3.50,1,cue-hard
234.61,3.59,1,level5
243.68,3.50,1,cue-easy
248.74,2.34,1,level3
257.81,3.50,1,cue-hard
262.88,3.26,1,level5
271.94,3.50,1,cue-hard
277.03,1.91,1,level4
286.11,3.50,1,cue-easy
291.21,2.46,1,level3
300.30,3.50,1,cue-easy
305.40,0.74,1,level1
314.48,3.50,1,cue-hard
319.56,2.44,1,level4
328.65,3.50,1,cue-easy
333.73,3.83,1,level2
342.81,3.50,1,cue-hard
347.91,5.05,1,level6
357.00,3.50,1,cue-easy
362.10,3.44,1,error
371.18,3.50,1,cue-easy
376.28,2.35,1,level3
385.36,3.50,1,cue-hard
390.45,4.92,1,error
399.53,3.50,1,cue-hard
404.63,5.27,1,level5
413.71,3.50,1,cue-easy
418.80,0.84,1,level1
427.88,3.50,1,cue-easy
432.96,0.90,1,level1
442.03,3.50,1,cue-hard
447.12,4.76,1,level6
456.20,3.50,1,cue-hard
461.28,6.00,1,error
470.37,3.50,1,cue-hard
475.45,3.37,1,error
484.53,3.50,1,cue-easy
489.63,0.92,1,level1
498.72,3.50,1,cue-hard
503.80,4.13,1,error
512.88,3.50,1,cue-hard
517.97,4.57,1,error
