onset,duration,weight,trial_type
3.11,3.50,1,cue-easy
8.22,0.81,1,level1
17.29,3.50,1,cue-hard
22.37,3.22,1,level5
31.44,3.50,1,cue-hard
36.53,3.05,1,level5
45.59,3.50,1,cue-easy
50.68,1.18,1,level2
59.74,3.50,1,cue-hard
64.83,2.34,1,level4
73.89,3.50,1,cue-hard
78.98,4.67,1,error
88.04,3.50,1,cue-easy
93.11,1.33,1,level2
102.18,3.50,1,cue-easy
107.26,3.46,1,level2
116.33,3.50,1,cue-hard
121.41,2.34,1,level5
130.48,3.50,1,cue-easy
135.56,1.97,1,level3
144.63,3.50,1,cue-easy
149.69,0.96,1,level1
158.76,3.50,1,cue-hard
163.83,3.02,1,level6
172.89,3.50,1,cue-hard
177.98,3.05,1,level5
187.05,3.50,1,cue-hard
192.13,2.52,1,level4
201.20,3.50,1,cue-hard
206.28,3.10,1,level4
215.35,3.50,1,cue-hard
220.43,3.00,1,level5
229.50,3.50,1,cue-easy
234.58,0.77,1,level1
243.65,3.50,1,cue-easy
248.71,2.54,1,error
257.78,3.50,1,cue-easy
262.86,1.51,1,level3
271.91,3.50,1,cue-easy
277.01,3.52,1,level3
286.10,3.50,1,cue-easy
291.18,0.90,1,level2
300.25,3.50,1,cue-easy
305.33,0.65,1,level1
314.41,3.50,1,cue-easy
319.50,1.07,1,level1
328.58,3.50,1,cue-hard
333.67,2.80,1,level4
342.75,3.50,1,cue-easy
347.83,1.77,1,level2
356.90,3.50,1,cue-hard
361.98,3.85,1,level6
371.07,3.50,1,cue-easy
376.15,1.81,1,level3
385.22,3.50,1,cue-hard
390.30,5.41,1,level6
399.37,3.50,1,cue-hard
404.45,1.51,1,level4
413.52,3.50,1,cue-easy
418.60,0.96,1,level1
427.67,3.50,1,cue-easy
432.77,2.34,1,level3
441.83,3.50,1,cue-hard
446.92,2.77,1,level4
456.00,3.50,1,cue-easy
461.08,3.10,1,level3
470.17,3.50,1,cue-hard
475.25,3.96,1,level5
484.32,3.50,1,cue-hard
489.42,3.61,1,level6
498.49,3.50,1,cue-hard
503.59,3.71,1,level6
512.65,3.50,1,cue-easy
517.74,0.84,1,level1
