onset,duration,weight,trial_type
3.09,3.50,1,cue-easy
8.21,0.85,1,level1
17.27,3.50,1,cue-hard
22.34,2.50,1,level4
31.41,3.50,1,cue-easy
36.47,1.05,1,level2
45.52,3.50,1,cue-easy
50.59,0.78,1,level1
59.66,3.50,1,cue-easy
64.72,1.13,1,level2
73.77,3.50,1,cue-hard
78.84,2.66,1,level4
87.89,3.50,1,cue-easy
92.96,2.53,1,level3
102.01,3.50,1,cue-hard
107.07,3.91,1,level6
116.12,3.50,1,cue-easy
121.19,2.33,1,error
130.24,3.50,1,cue-easy
135.32,1.30,1,level3
144.39,3.50,1,cue-easy
149.46,1.37,1,level2
158.53,3.50,1,cue-hard
163.59,2.91,1,level5
172.64,3.50,1,cue-hard
177.71,3.78,1,level4
186.78,3.50,1,cue-hard
191.86,4.32,1,level6
200.93,3.50,1,cue-easy
206.01,1.89,1,level2
215.06,3.50,1,cue-easy
220.13,4.46,1,level3
229.18,3.50,1,cue-easy
234.24,0.74,1,level1
243.29,3.50,1,cue-easy
248.36,1.56,1,level3
257.41,3.50,1,cue-hard
262.49,5.15,1,level5
271.56,3.50,1,cue-easy
276.63,0.80,1,level1
285.71,3.50,1,cue-hard
290.79,3.29,1,level5
299.86,3.50,1,cue-easy
304.94,1.73,1,level2
314.01,3.50,1,cue-easy
319.10,1.22,1,level2
328.16,3.50,1,cue-hard
333.25,6.00,1,error
342.31,3.50,1,cue-hard
347.40,2.48,1,level4
356.46,3.50,1,cue-hard
361.55,4.03,1,level5
370.61,3.50,1,cue-hard
375.70,4.22,1,level6
384.76,3.50,1,cue-hard
389.85,5.24,1,level6
398.91,3.50,1,cue-hard
404.00,4.16,1,level5
413.06,3.50,1,cue-hard
418.15,5.89,1,level5
427.21,3.50,1,cue-easy
432.30,3.77,1,level3
441.35,3.50,1,cue-hard
446.43,3.49,1,level4
455.50,3.50,1,cue-hard
460.58,4.77,1,level4
469.65,3.50,1,cue-easy
474.73,0.78,1,level1
483.80,3.50,1,cue-hard
488.88,5.00,1,level6
497.95,3.50,1,cue-easy
503.03,0.80,1,level1
512.10,3.50,1,cue-easy
517.18,1.07,1,level1
