onset,duration,weight,trial_type
3.10,3.50,1,cue-first
8.22,2.08,1,task-first
17.27,3.50,1,cue-hard_easy
22.34,1.24,1,task-hard_easy
31.39,3.50,1,cue-easy_hard
36.50,2.86,1,task-easy_hard
45.55,3.50,1,cue-hard_easy
50.62,3.25,1,task-hard_easy
59.69,3.50,1,cue-easy_easy
64.77,2.14,1,task-easy_easy
73.82,3.50,1,cue-easy_easy
78.90,3.10,1,task-easy_easy
87.97,3.50,1,cue-easy_hard
93.04,3.33,1,task-easy_hard
102.09,3.50,1,cue-hard_hard
107.17,3.92,1,task-hard_hard
116.22,3.50,1,cue-hard_easy
121.29,1.58,1,task-hard_easy
130.34,3.50,1,cue-easy_hard
135.42,4.13,1,error
144.49,3.50,1,cue-hard_easy
149.57,1.07,1,task-hard_easy
158.62,3.50,1,cue-easy_hard
163.69,5.36,1,error
172.76,3.50,1,cue-hard_easy
177.84,3.10,1,task-hard_easy
186.89,3.50,1,cue-easy_easy
191.97,4.02,1,task-easy_easy
201.02,3.50,1,cue-easy_hard
206.09,3.44,1,task-easy_hard
215.14,3.50,1,cue-hard_hard
220.21,1.53,1,task-hard_hard
229.26,3.50,1,cue-hard_easy
234.32,1.10,1,task-hard_easy
243.39,3.50,1,cue-easy_easy
248.46,1.64,1,task-easy_easy
257.51,3.50,1,cue-easy_easy
262.59,2.28,1,task-easy_easy
271.64,3.50,1,cue-easy_easy
276.72,0.85,1,task-easy_easy
285.79,3.50,1,cue-easy_easy
290.87,1.16,1,task-easy_easy
299.94,3.50,1,cue-easy_hard
305.03,2.84,1,task-easy_hard
314.11,3.50,1,cue-hard_easy
319.19,0.94,1,task-hard_easy
328.26,3.50,1,cue-easy_hard
333.34,3.70,1,task-easy_hard
342.43,3.50,1,cue-hard_easy
347.51,1.05,1,task-hard_easy
356.58,3.50,1,cue-easy_hard
361.68,1.95,1,task-easy_hard
370.74,3.50,1,cue-hard_hard
375.84,3.95,1,task-hard_hard
384.91,3.50,1,cue-hard_easy
389.99,1.56,1,task-hard_easy
399.06,3.50,1,cue-easy_easy
404.16,1.07,1,task-easy_easy
413.24,3.50,1,cue-easy_easy
418.34,3.46,1,task-easy_easy
427.41,3.50,1,cue-easy_hard
432.49,1.68,1,task-easy_hard
441.58,3.50,1,cue-hard_hard
446.66,5.03,1,error
455.73,3.50,1,cue-hard_hard
460.83,6.00,1,error
469.91,3.50,1,cue-hard_hard
475.00,4.63,1,task-hard_hard
484.06,3.50,1,cue-hard_hard
489.15,6.00,1,error
498.23,3.50,1,cue-hard_hard
503.33,4.40,1,task-hard_hard
512.41,3.50,1,cue-hard_hard
517.50,3.10,1,task-hard_hard
