onset,duration,weight,trial_type
3.09,3.50,1,cue-first
8.19,1.45,1,task-first
17.26,3.50,1,cue-easy_easy
22.32,1.89,1,task-easy_easy
31.39,3.50,1,cue-easy_easy
36.46,1.05,1,task-easy_easy
45.51,3.50,1,cue-easy_easy
50.57,0.88,1,task-easy_easy
59.62,3.50,1,cue-easy_easy
64.69,3.84,1,task-easy_easy
73.76,3.50,1,cue-easy_hard
78.82,2.53,1,task-easy_hard
87.87,3.50,1,cue-hard_hard
92.94,5.61,1,error
101.99,3.50,1,cue-hard_hard
107.06,5.66,1,task-hard_hard
116.11,3.50,1,cue-hard_hard
121.17,2.96,1,task-hard_hard
130.22,3.50,1,cue-hard_hard
135.29,3.85,1,task-hard_hard
144.36,3.50,1,cue-hard_hard
149.44,3.44,1,task-hard_hard
158.51,3.50,1,cue-hard_hard
163.59,1.53,1,task-hard_hard
172.64,3.50,1,cue-hard_easy
177.71,0.83,1,task-hard_easy
186.76,3.50,1,cue-easy_hard
191.83,4.83,1,task-easy_hard
200.88,3.50,1,cue-hard_easy
205.94,1.03,1,task-hard_easy
215.01,3.50,1,cue-easy_hard
220.09,4.44,1,task-easy_hard
229.14,3.50,1,cue-hard_hard
234.21,3.59,1,task-hard_hard
243.26,3.50,1,cue-hard_easy
248.33,1.12,1,task-hard_easy
257.39,3.50,1,cue-easy_hard
262.46,2.77,1,task-easy_hard
271.51,3.50,1,cue-hard_easy
276.58,4.03,1,task-hard_easy
285.65,3.50,1,cue-easy_hard
290.73,2.84,1,task-easy_hard
299.80,3.50,1,cue-hard_hard
304.88,5.86,1,error
313.95,3.50,1,cue-hard_easy
319.03,1.75,1,task-hard_easy
328.11,3.50,1,cue-easy_hard
333.20,6.00,1,error
342.28,3.50,1,cue-hard_easy
347.36,1.53,1,task-hard_easy
356.43,3.50,1,cue-easy_hard
361.51,6.00,1,error
370.56,3.50,1,cue-hard_easy
375.65,0.92,1,task-hard_easy
384.73,3.50,1,cue-easy_hard
389.81,1.74,1,task-easy_hard
398.88,3.50,1,cue-hard_hard
403.96,3.28,1,task-hard_hard
413.03,3.50,1,cue-hard_easy
418.11,1.69,1,task-hard_easy
427.18,3.50,1,cue-easy_hard
432.27,4.14,1,error
441.33,3.50,1,cue-hard_easy
446.43,3.26,1,task-hard_easy
455.50,3.50,1,cue-easy_easy
460.58,3.06,1,task-easy_easy
469.65,3.50,1,cue-easy_easy
474.73,1.28,1,task-easy_easy
483.80,3.50,1,cue-easy_easy
488.88,1.03,1,task-easy_easy
497.95,3.50,1,cue-easy_easy
503.03,4.23,1,task-easy_easy
512.10,3.50,1,cue-easy_easy
517.18,1.48,1,task-easy_easy
