onset,duration,weight,trial_type
3.09,3.50,1,cue-easy
8.19,1.45,1,level2
17.26,3.50,1,cue-easy
22.32,1.89,1,level2
31.39,3.50,1,cue-easy
36.46,1.05,1,level1
45.51,3.50,1,cue-easy
50.57,0.88,1,level1
59.62,3.50,1,cue-easy
64.69,3.84,1,level3
73.76,3.50,1,cue-hard
78.82,2.53,1,level4
87.87,3.50,1,cue-hard
92.94,5.61,1,error
101.99,3.50,1,cue-hard
107.06,5.66,1,level5
116.11,3.50,1,cue-hard
121.17,2.96,1,level4
130.22,3.50,1,cue-hard
135.29,3.85,1,level6
144.36,3.50,1,cue-hard
149.44,3.44,1,level6
158.51,3.50,1,cue-hard
163.59,1.53,1,level4
172.64,3.50,1,cue-easy
177.71,0.83,1,level1
186.76,3.50,1,cue-hard
191.83,4.83,1,level5
200.88,3.50,1,cue-easy
205.94,1.03,1,level1
215.01,3.50,1,cue-hard
220.09,4.44,1,level6
229.14,3.50,1,cue-hard
234.21,3.59,1,level5
243.26,3.50,1,cue-easy
248.33,1.12,1,level2
257.39,3.50,1,cue-hard
262.46,2.77,1,level4
271.51,3.50,1,cue-easy
276.58,4.03,1,level3
285.65,3.50,1,cue-hard
290.73,2.84,1,level5
299.80,3.50,1,cue-hard
304.88,5.86,1,error
313.95,3.50,1,cue-easy
319.03,1.75,1,level3
328.11,3.50,1,cue-hard
333.20,6.00,1,error
342.28,3.50,1,cue-easy
347.36,1.53,1,level2
356.43,3.50,1,cue-hard
361.51,6.00,1,error
370.56,3.50,1,cue-easy
375.65,0.92,1,level1
384.73,3.50,1,cue-hard
389.81,1.74,1,level4
398.88,3.50,1,cue-hard
403.96,3.28,1,level4
413.03,3.50,1,cue-easy
418.11,1.69,1,level2
427.18,3.50,1,cue-hard
432.27,4.14,1,error
441.33,3.50,1,cue-easy
446.43,3.26,1,level3
455.50,3.50,1,cue-easy
460.58,3.06,1,level3
469.65,3.50,1,cue-easy
474.73,1.28,1,level1
483.80,3.50,1,cue-easy
488.88,1.03,1,level2
497.95,3.50,1,cue-easy
503.03,4.23,1,level3
512.10,3.50,1,cue-easy
517.18,1.48,1,level2
