onset,duration,weight,trial_type
3.09,3.50,1,cue-hard
8.17,3.00,1,level5
17.24,3.50,1,cue-hard
22.30,3.93,1,level6
31.36,3.50,1,cue-easy
36.42,1.67,1,level2
45.47,3.50,1,cue-easy
50.56,3.37,1,level3
59.61,3.50,1,cue-hard
64.67,4.41,1,error
73.72,3.50,1,cue-hard
78.81,4.41,1,level4
87.86,3.50,1,cue-hard
92.94,6.00,1,error
102.01,3.50,1,cue-easy
107.07,1.38,1,level2
116.12,3.50,1,cue-easy
121.19,1.32,1,level1
130.26,3.50,1,cue-easy
135.34,1.57,1,error
144.41,3.50,1,cue-easy
149.47,2.08,1,level2
158.52,3.50,1,cue-easy
163.59,1.66,1,level2
172.64,3.50,1,cue-hard
177.71,3.24,1,error
186.76,3.50,1,cue-hard
191.84,4.55,1,level6
200.91,3.50,1,cue-easy
205.98,0.99,1,level1
215.03,3.50,1,cue-easy
220.09,2.61,1,level2
229.14,3.50,1,cue-hard
234.21,3.10,1,level5
243.26,3.50,1,cue-easy
248.33,3.08,1,level3
257.39,3.50,1,cue-hard
262.46,3.57,1,level5
271.51,3.50,1,cue-hard
276.58,2.77,1,level4
285.64,3.50,1,cue-easy
290.73,2.39,1,level3
299.79,3.50,1,cue-easy
304.88,0.90,1,level1
313.95,3.50,1,cue-hard
319.03,2.47,1,level4
328.10,3.50,1,cue-easy
333.18,2.88,1,level2
342.26,3.50,1,cue-hard
347.35,3.38,1,level6
356.41,3.50,1,cue-easy
361.50,2.26,1,level3
370.56,3.50,1,cue-easy
375.65,2.00,1,level3
384.71,3.50,1,cue-hard
389.80,4.59,1,level6
398.86,3.50,1,cue-hard
403.95,4.90,1,level5
413.01,3.50,1,cue-easy
418.10,1.01,1,level1
427.16,3.50,1,cue-easy
432.25,0.97,1,level1
441.31,3.50,1,cue-hard
446.40,4.92,1,level6
455.47,3.50,1,cue-hard
460.55,6.00,1,error
469.63,3.50,1,cue-hard
474.72,3.37,1,level4
483.78,3.50,1,cue-easy
488.87,0.92,1,level1
497.93,3.50,1,cue-hard
503.02,5.71,1,level5
512.08,3.50,1,cue-hard
517.17,5.66,1,level5
