onset,duration,weight,trial_type
3.09,3.50,1,cue-hard
8.19,3.80,1,level5
17.26,3.50,1,cue-hard
22.34,2.83,1,level4
31.39,3.50,1,cue-hard
36.46,2.85,1,level5
45.51,3.50,1,cue-easy
50.57,1.50,1,level3
59.62,3.50,1,cue-hard
64.71,4.20,1,level6
73.76,3.50,1,cue-hard
78.84,3.01,1,level5
87.89,3.50,1,cue-hard
92.96,6.00,1,error
102.02,3.50,1,cue-hard
107.09,5.55,1,level6
116.14,3.50,1,cue-easy
121.21,1.77,1,level2
130.27,3.50,1,cue-hard
135.34,4.31,1,level4
144.39,3.50,1,cue-easy
149.46,1.48,1,level2
158.51,3.50,1,cue-easy
163.59,2.05,1,level3
172.66,3.50,1,cue-easy
177.74,0.89,1,level1
186.79,3.50,1,cue-hard
191.86,2.37,1,level4
200.91,3.50,1,cue-easy
205.98,2.54,1,level3
215.03,3.50,1,cue-easy
220.11,3.10,1,level3
229.16,3.50,1,cue-hard
234.23,3.42,1,level4
243.28,3.50,1,cue-hard
248.36,1.70,1,level4
257.41,3.50,1,cue-easy
262.49,0.82,1,level1
271.54,3.50,1,cue-easy
276.61,1.10,1,level1
285.68,3.50,1,cue-easy
290.76,1.37,1,level2
299.81,3.50,1,cue-hard
304.90,5.88,1,level6
313.96,3.50,1,cue-hard
319.05,1.16,1,level4
328.10,3.50,1,cue-hard
333.18,4.05,1,level6
342.25,3.50,1,cue-easy
347.33,1.01,1,level1
356.40,3.50,1,cue-hard
361.48,3.73,1,level5
370.53,3.50,1,cue-easy
375.61,2.10,1,level2
384.70,3.50,1,cue-easy
389.78,1.20,1,level2
398.85,3.50,1,cue-easy
403.93,0.83,1,level1
413.00,3.50,1,cue-easy
418.08,1.66,1,level3
427.15,3.50,1,cue-easy
432.23,1.39,1,level2
441.30,3.50,1,cue-hard
446.38,4.79,1,error
455.45,3.50,1,cue-hard
460.53,3.70,1,level5
469.60,3.50,1,cue-easy
474.68,0.77,1,level1
483.75,3.50,1,cue-hard
488.83,4.23,1,error
497.88,3.50,1,cue-easy
502.97,1.67,1,level3
512.03,3.50,1,cue-hard
517.12,5.88,1,level5
