onset,duration,weight,trial_type
3.10,3.50,1,cue-first
8.22,2.29,1,task-first
17.28,3.50,1,cue-easy_hard
22.38,3.13,1,task-easy_hard
31.45,3.50,1,cue-hard_hard
36.53,1.72,1,task-hard_hard
45.60,3.50,1,cue-hard_hard
50.68,4.91,1,task-hard_hard
59.75,3.50,1,cue-hard_hard
64.82,4.80,1,error
73.88,3.50,1,cue-hard_hard
78.95,3.64,1,task-hard_hard
88.02,3.50,1,cue-hard_easy
93.08,2.47,1,task-hard_easy
102.15,3.50,1,cue-easy_hard
107.23,3.16,1,error
116.30,3.50,1,cue-hard_hard
121.39,4.43,1,task-hard_hard
130.45,3.50,1,cue-hard_easy
135.54,3.32,1,task-hard_easy
144.60,3.50,1,cue-easy_easy
149.67,0.73,1,task-easy_easy
158.74,3.50,1,cue-easy_easy
163.80,0.82,1,task-easy_easy
172.87,3.50,1,cue-easy_hard
177.95,5.02,1,task-easy_hard
187.02,3.50,1,cue-hard_hard
192.09,2.52,1,task-hard_hard
201.15,3.50,1,cue-hard_hard
206.24,4.25,1,error
215.30,3.50,1,cue-hard_hard
220.39,4.65,1,task-hard_hard
229.45,3.50,1,cue-hard_easy
234.54,2.24,1,task-hard_easy
243.60,3.50,1,cue-easy_easy
248.69,2.05,1,task-easy_easy
257.75,3.50,1,cue-easy_hard
262.84,4.59,1,task-easy_hard
271.92,3.50,1,cue-hard_easy
277.01,0.81,1,task-hard_easy
286.07,3.50,1,cue-easy_easy
291.16,3.24,1,error
300.24,3.50,1,cue-easy_hard
305.34,4.42,1,task-easy_hard
314.42,3.50,1,cue-hard_hard
319.51,4.21,1,task-hard_hard
328.57,3.50,1,cue-hard_easy
333.66,4.52,1,task-hard_easy
342.74,3.50,1,cue-easy_hard
347.84,3.52,1,task-easy_hard
356.92,3.50,1,cue-hard_easy
362.01,2.94,1,task-hard_easy
371.07,3.50,1,cue-easy_hard
376.16,4.32,1,task-easy_hard
385.24,3.50,1,cue-hard_easy
390.32,0.69,1,task-hard_easy
399.39,3.50,1,cue-easy_hard
404.49,3.16,1,task-easy_hard
413.56,3.50,1,cue-hard_easy
418.64,6.00,1,task-hard_easy
427.71,3.50,1,cue-easy_easy
432.79,2.10,1,task-easy_easy
441.88,3.50,1,cue-easy_easy
446.96,2.72,1,error
456.04,3.50,1,cue-easy_easy
461.14,1.33,1,task-easy_easy
470.21,3.50,1,cue-easy_hard
475.29,2.51,1,task-easy_hard
484.36,3.50,1,cue-hard_easy
489.46,2.39,1,task-hard_easy
498.54,3.50,1,cue-easy_easy
503.63,3.29,1,task-easy_easy
512.71,3.50,1,cue-easy_easy
517.81,2.82,1,task-easy_easy
